docId	annotSet	annotType	annotId	text	other
S0022399913003358-943	1	Quantity	T1	[9,12]	"{""unit"": ""citation"", ""mods"": [""IsList""]}"
S0022399913003358-943	1	MeasuredEntity	T2	hysteria and hypochondriasis	"{""HasQuantity"": ""T1""}"
S0022399913003358-943	1	MeasuredProperty	T3	citation	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0022399913003358-943	2	Quantity	T4	[13]	"{""unit"": ""citation""}"
S0022399913003358-943	2	MeasuredEntity	T5	introversion	"{""HasQuantity"": ""T4""}"
S0022399913003358-943	2	MeasuredProperty	T6	citation	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0022399913003358-943	3	Quantity	T7	[14]	"{""unit"": ""citation""}"
S0022399913003358-943	3	MeasuredEntity	T8	emotional isolation	"{""HasQuantity"": ""T7""}"
S0022399913003358-943	3	MeasuredProperty	T9	citation	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0022399913003358-943	4	Quantity	T10	[15]	"{""unit"": ""citation""}"
S0022399913003358-943	4	MeasuredEntity	T11	dysfunctional and catastrophic thoughts	"{""HasQuantity"": ""T10""}"
S0022399913003358-943	4	MeasuredProperty	T12	citation	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0022399913003358-943	5	Quantity	T13	[16]	"{""unit"": ""citation""}"
S0022399913003358-943	5	Quantity	T14	p. 301	"{""unit"": ""p.""}"
S0022399913003358-943	5	MeasuredEntity	T15	individual differences in the tendency to experience negative, distressing emotions	"{""HasQuantity"": ""T13""}"
S0022399913003358-943	5	MeasuredProperty	T16	citation	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T15""}"
S0022399913003358-943	5	Qualifier	T17	(p. 301)	"{""Qualifies"": ""T13""}"
S0022399913003358-943	6	Quantity	T18	[17]	"{""unit"": ""citation""}"
S0022399913003358-943	6	MeasuredEntity	T19	high levels of vulnerability	"{""HasQuantity"": ""T18""}"
S0022399913003358-943	6	MeasuredProperty	T20	citation	"{""HasQuantity"": ""T18"", ""HasProperty"": ""T19""}"
S0022399913003358-943	7	Quantity	T21	[18]	"{""unit"": ""citation""}"
S0022399913003358-943	7	MeasuredEntity	T22	testicular cancer morbidity	"{""HasQuantity"": ""T21""}"
S0022399913003358-943	7	MeasuredProperty	T23	citation	"{""HasQuantity"": ""T21"", ""HasProperty"": ""T22""}"
S0022399913003358-943	8	Quantity	T24	[19]	"{""unit"": ""citation""}"
S0022399913003358-943	8	MeasuredEntity	T25	arthritis, kidney/liver disease, and diabetes	"{""HasQuantity"": ""T24""}"
S0022399913003358-943	8	MeasuredProperty	T26	citation	"{""HasQuantity"": ""T24"", ""HasProperty"": ""T25""}"
S0022399913003358-943	9	Quantity	T27	[20]	"{""unit"": ""citation""}"
S0022399913003358-943	9	MeasuredEntity	T28	tinnitus patients	"{""HasQuantity"": ""T27""}"
S0022399913003358-943	9	MeasuredProperty	T29	citation	"{""HasQuantity"": ""T27"", ""HasProperty"": ""T28""}"
S0022399913003358-943	10	Quantity	T30	[21]	"{""unit"": ""citation""}"
S0022399913003358-943	10	MeasuredEntity	T31	severe tinnitus development	"{""HasQuantity"": ""T30""}"
S0022399913003358-943	10	MeasuredProperty	T32	citation	"{""HasQuantity"": ""T30"", ""HasProperty"": ""T31""}"
S0022399913003358-943	11	Quantity	T33	530	"{""unit"": ""participants"", ""mods"": [""IsCount""]}"
S0022399913003358-943	11	MeasuredEntity	T34	participants	"{""HasQuantity"": ""T33""}"
S0022399913003358-943	11	MeasuredProperty	T35	number	"{""HasQuantity"": ""T33"", ""HasProperty"": ""T34""}"
S0022399913003358-943	11	Qualifier	T36	(50% with chronic tinnitus)	"{""Qualifies"": ""T34""}"
S0022399913003358-943	12	Quantity	T37	50%	"{""unit"": ""%""}"
S0022399913003358-943	12	MeasuredEntity	T38	participants with chronic tinnitus	"{""HasQuantity"": ""T37""}"
S0022399913003358-943	12	MeasuredProperty	T39	percentage	"{""HasQuantity"": ""T37"", ""HasProperty"": ""T38""}"
S0022399913003358-943	13	Quantity	T40	[22]	"{""unit"": ""citation""}"
S0022399913003358-943	13	MeasuredEntity	T41	type D personality impact study	"{""HasQuantity"": ""T40""}"
S0022399913003358-943	13	MeasuredProperty	T42	citation	"{""HasQuantity"": ""T40"", ""HasProperty"": ""T41""}"
