docId	annotSet	annotType	annotId	text	other
S0921818113002245-1571	1	Quantity	T1	Three	"{""mods"": [""IsCount""]}"
S0921818113002245-1571	1	MeasuredEntity	T2	methods	"{""HasQuantity"": ""T1""}"
S0921818113002245-1571	2	Quantity	T3	0.8 m	"{""unit"": ""m""}"
S0921818113002245-1571	2	MeasuredEntity	T4	sediments	"{""HasQuantity"": ""T3""}"
S0921818113002245-1571	2	MeasuredProperty	T5	depth	"{""HasQuantity"": ""T3"", ""HasProperty"": ""T4""}"
S0921818113002245-1571	2	Qualifier	T6	upper	"{""Qualifies"": ""T5""}"
S0921818113002245-1571	3	Quantity	T7	approximately 1 cm	"{""unit"": ""cm"", ""mods"": [""IsApproximate""]}"
S0921818113002245-1571	3	MeasuredEntity	T8	slab	"{""HasQuantity"": ""T7""}"
S0921818113002245-1571	3	MeasuredProperty	T9	thickness	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0921818113002245-1571	3	Qualifier	T10	thin	"{""Qualifies"": ""T9""}"
S0921818113002245-1571	4	Quantity	T11	Five	"{""mods"": [""IsCount""]}"
S0921818113002245-1571	4	MeasuredEntity	T12	cores	"{""HasQuantity"": ""T11""}"
S0921818113002245-1571	5	Quantity	T13	4.8 m	"{""unit"": ""m""}"
S0921818113002245-1571	5	MeasuredEntity	T14	cores	"{""HasQuantity"": ""T13""}"
S0921818113002245-1571	5	MeasuredProperty	T15	length	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0921818113002245-1571	6	Quantity	T16	60 or 63 mm	"{""unit"": ""mm"", ""mods"": [""IsList""]}"
S0921818113002245-1571	6	MeasuredEntity	T17	PVC tubes	"{""HasQuantity"": ""T16""}"
S0921818113002245-1571	6	MeasuredProperty	T18	internal diameter	"{""HasQuantity"": ""T16"", ""HasProperty"": ""T17""}"
S0921818113002245-1571	7	Quantity	T19	three metre	"{""unit"": ""m""}"
S0921818113002245-1571	7	MeasuredEntity	T20	drives	"{""HasQuantity"": ""T19""}"
S0921818113002245-1571	7	MeasuredProperty	T21	length	"{""HasQuantity"": ""T19"", ""HasProperty"": ""T20""}"
S0921818113002245-1571	8	Quantity	T22	8 m	"{""unit"": ""m""}"
S0921818113002245-1571	8	MeasuredEntity	T23	sediment	"{""HasQuantity"": ""T22""}"
S0921818113002245-1571	8	MeasuredProperty	T24	depth	"{""HasQuantity"": ""T22"", ""HasProperty"": ""T23""}"
S0921818113002245-1571	9	Quantity	T25	approximately 11.8 m	"{""unit"": ""m"", ""mods"": [""IsApproximate""]}"
S0921818113002245-1571	9	MeasuredEntity	T26	sediments	"{""HasQuantity"": ""T25""}"
S0921818113002245-1571	9	MeasuredProperty	T27	depth	"{""HasQuantity"": ""T25"", ""HasProperty"": ""T26""}"
S0921818113002245-1571	10	Quantity	T28	11.8 m and 11.5 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0921818113002245-1571	10	MeasuredEntity	T29	sediment	"{""HasQuantity"": ""T28""}"
S0921818113002245-1571	10	MeasuredProperty	T30	depth	"{""HasQuantity"": ""T28"", ""HasProperty"": ""T29""}"
