docId	annotSet	annotType	annotId	text	other
S2211124712002884-903	1	Quantity	T1	8-year	"{""unit"": ""year"", ""mods"": [""IsCount""]}"
S2211124712002884-903	1	MeasuredEntity	T2	patients	"{""HasProperty"": ""T3""}"
S2211124712002884-903	1	MeasuredProperty	T3	history	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S2211124712002884-903	2	Quantity	T4	67-year	"{""unit"": ""year"", ""mods"": [""IsCount""]}"
S2211124712002884-903	2	MeasuredEntity	T5	male	"{""HasQuantity"": ""T4""}"
S2211124712002884-903	3	Quantity	T6	64-year	"{""unit"": ""year"", ""mods"": [""IsCount""]}"
S2211124712002884-903	3	MeasuredEntity	T7	male	"{""HasQuantity"": ""T6""}"
S2211124712002884-903	4	Quantity	T8	One year	"{""unit"": ""year"", ""mods"": [""IsCount""]}"
S2211124712002884-903	4	Qualifier	T9	later	"{""Qualifies"": ""T8""}"
S2211124712002884-903	5	Quantity	T10	64-year	"{""unit"": ""year"", ""mods"": [""IsCount""]}"
S2211124712002884-903	5	MeasuredEntity	T11	male	"{""HasQuantity"": ""T10""}"
S2211124712002884-903	6	Quantity	T12	4627	"{""mods"": [""IsCount""]}"
S2211124712002884-903	6	MeasuredEntity	T13	nonsense mutation in GRN	"{""HasQuantity"": ""T12""}"
S2211124712002884-903	7	Quantity	T14	347	"{""mods"": [""IsCount""]}"
S2211124712002884-903	7	MeasuredEntity	T15	nonsense mutation in GRN	"{""HasQuantity"": ""T14""}"
S2211124712002884-903	8	Qualifier	T16	severe	"{""Qualifies"": ""T17""}"
S2211124712002884-903	9	Qualifier	T18	greater on the right	"{""Qualifies"": ""T19""}"
S2211124712002884-903	19	gliosis	10	"Qualifier	T20	age-matched"	"{""Qualifies"": ""T21""}"
