docId	annotSet	annotType	annotId	text	other
S0927024813002961-1051	1	Quantity	T1	five	"{""mods"": [""IsCount""]}"
S0927024813002961-1051	1	MeasuredEntity	T2	main contributors	"{""HasQuantity"": ""T1""}"
S0927024813002961-1051	2	Quantity	T3	two	"{""mods"": [""IsCount""]}"
S0927024813002961-1051	2	MeasuredEntity	T4	effects	"{""HasQuantity"": ""T3""}"
S0927024813002961-1051	3	Quantity	T5	2–7%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0927024813002961-1051	3	MeasuredEntity	T6	environmental influences	"{""HasQuantity"": ""T5""}"
S0927024813002961-1051	3	MeasuredProperty	T7	performance variations	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0927024813002961-1051	3	Qualifier	T8	in the course of a year	"{""Qualifies"": ""T5""}"
S0927024813002961-1051	4	Quantity	T9	10–15%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0927024813002961-1051	4	MeasuredEntity	T10	new technologies such as thin films	"{""HasQuantity"": ""T9""}"
S0927024813002961-1051	4	MeasuredProperty	T11	uncertainty	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S0927024813002961-1051	4	Qualifier	T12	often	"{""Qualifies"": ""T9""}"
S0927024813002961-1051	5	Quantity	T13	up to 25%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0927024813002961-1051	5	MeasuredEntity	T14	ageing	"{""HasQuantity"": ""T13""}"
S0927024813002961-1051	5	MeasuredProperty	T15	variation	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0927024813002961-1051	5	Qualifier	T16	considering the life-time energy yield	"{""Qualifies"": ""T15""}"
