docId	annotSet	annotType	annotId	text	other
S0925443913001385-1638	1	Quantity	T1	30%	"{""unit"": ""%""}"
S0925443913001385-1638	1	MeasuredEntity	T2	MRPL12	"{""HasQuantity"": ""T1""}"
S0925443913001385-1638	1	MeasuredProperty	T3	steady state level	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0925443913001385-1638	1	Qualifier	T4	Fig. 4A and B	"{""Qualifies"": ""T1""}"
S0925443913001385-1638	2	Quantity	T5	~ 30%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0925443913001385-1638	2	MeasuredEntity	T6	ICT1	"{""HasQuantity"": ""T5""}"
S0925443913001385-1638	2	MeasuredProperty	T7	level	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0925443913001385-1638	3	Quantity	T8	37%	"{""unit"": ""%""}"
S0925443913001385-1638	3	MeasuredEntity	T9	MRPL3	"{""HasQuantity"": ""T8""}"
S0925443913001385-1638	3	MeasuredProperty	T10	level	"{""HasQuantity"": ""T8"", ""HasProperty"": ""T9""}"
S0925443913001385-1638	4	Quantity	T11	~ 60–80%	"{""unit"": ""%"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0925443913001385-1638	4	MeasuredEntity	T12	MRPS18B, MRPS25 and DAP3	"{""HasQuantity"": ""T11""}"
S0925443913001385-1638	4	MeasuredProperty	T13	levels	"{""HasQuantity"": ""T11"", ""HasProperty"": ""T12""}"
S0925443913001385-1638	4	Qualifier	T14	Fig. 4A and B	"{""Qualifies"": ""T11""}"
S0925443913001385-1638	5	Quantity	T15	35%	"{""unit"": ""%""}"
S0925443913001385-1638	5	MeasuredEntity	T16	16S rRNA	"{""HasQuantity"": ""T15""}"
S0925443913001385-1638	5	MeasuredProperty	T17	levels	"{""HasQuantity"": ""T15"", ""HasProperty"": ""T16""}"
S0925443913001385-1638	5	Qualifier	T18	Fig. 7A	"{""Qualifies"": ""T15""}"
S0925443913001385-1638	6	Quantity	T19	22%	"{""unit"": ""%""}"
S0925443913001385-1638	6	MeasuredEntity	T20	12S rRNA	"{""HasQuantity"": ""T19""}"
S0925443913001385-1638	6	MeasuredProperty	T21	levels	"{""HasQuantity"": ""T19"", ""HasProperty"": ""T20""}"
S0925443913001385-1638	6	Qualifier	T22	Fig. 7A	"{""Qualifies"": ""T19""}"
