docId	annotSet	annotType	annotId	text	other
S1750583613004192-1267	1	Quantity	T1	a few percent	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S1750583613004192-1267	1	MeasuredProperty	T2	saturation	"{""HasQuantity"": ""T1""}"
S1750583613004192-1267	1	Qualifier	T3	less than	"{""Qualifies"": ""T1""}"
S1750583613004192-1267	1	Qualifier	T4	poorly constrained level of saturation	"{""Qualifies"": ""T2""}"
S1750583613004192-1267	2	Quantity	T1	around thirty percent	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S1750583613004192-1267	2	MeasuredProperty	T2	gas saturation	"{""HasQuantity"": ""T1""}"
S1750583613004192-1267	3	Quantity	T1	thirty percent	"{""unit"": ""%""}"
S1750583613004192-1267	3	MeasuredProperty	T2	saturation	"{""HasQuantity"": ""T1""}"
S1750583613004192-1267	3	Qualifier	T3	much above	"{""Qualifies"": ""T1""}"
S1750583613004192-1267	4	Quantity	T1	80%	"{""unit"": ""%""}"
S1750583613004192-1267	4	MeasuredProperty	T2	gas saturation	"{""HasQuantity"": ""T1""}"
S1750583613004192-1267	4	MeasuredEntity	T3	Sleipner plume	"{""HasProperty"": ""T2""}"
S1750583613004192-1267	4	Qualifier	T4	commonly assumed	"{""Qualifies"": ""T1""}"
S1750583613004192-1267	4	Qualifier	T5	reasonable upper limit	"{""Qualifies"": ""T1""}"
S1750583613004192-1267	5	Quantity	T1	40%	"{""unit"": ""%""}"
S1750583613004192-1267	5	MeasuredProperty	T2	mean saturation	"{""HasQuantity"": ""T1""}"
S1750583613004192-1267	5	MeasuredEntity	T3	plume	"{""HasProperty"": ""T2""}"
S1750583613004192-1267	5	Qualifier	T4	lower limit	"{""Qualifies"": ""T1""}"
