docId	annotSet	annotType	annotId	text	other
S0960148113005727-739	1	Quantity	T1	eleven years	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0960148113005727-739	1	MeasuredProperty	T2	last eleven years	"{""HasQuantity"": ""T1""}"
S0960148113005727-739	1	MeasuredEntity	T3	load factors	"{""HasProperty"": ""T2""}"
S0960148113005727-739	1	Qualifier	T4	individual farms	"{""Qualifies"": ""T3""}"
S0960148113005727-739	1	Qualifier	T5	over the last eleven years	"{""Qualifies"": ""T3""}"
S0960148113005727-739	2	Quantity	T6	eleven years	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0960148113005727-739	2	MeasuredProperty	T7	last eleven years	"{""HasQuantity"": ""T6""}"
S0960148113005727-739	2	MeasuredEntity	T8	monthly observations	"{""HasProperty"": ""T7""}"
S0960148113005727-739	2	Qualifier	T9	from this fleet	"{""Qualifies"": ""T8""}"
S0960148113005727-739	2	Qualifier	T10	distribution	"{""Qualifies"": ""T8""}"
S0960148113005727-739	2	Qualifier	T11	over the last eleven years	"{""Qualifies"": ""T8""}"
S0960148113005727-739	3	Quantity	T12	eleven years	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0960148113005727-739	3	MeasuredProperty	T13	last eleven years	"{""HasQuantity"": ""T12""}"
S0960148113005727-739	3	MeasuredEntity	T14	UK wind farms	"{""HasProperty"": ""T13""}"
S0960148113005727-739	3	Qualifier	T15	in our dataset	"{""Qualifies"": ""T14""}"
S0960148113005727-739	3	Qualifier	T16	vintage	"{""Qualifies"": ""T14""}"
S0960148113005727-739	3	Qualifier	T17	summarising	"{""Qualifies"": ""T14""}"
S0960148113005727-739	3	Qualifier	T18	histograms	"{""Qualifies"": ""T14""}"
S0960148113005727-739	3	Qualifier	T19	over the last eleven years	"{""Qualifies"": ""T14""}"
