docId	annotSet	annotType	annotId	text	other
S0006322312001096-1197	1	Quantity	T1	three	"{""mods"": [""IsCount""]}"
S0006322312001096-1197	1	MeasuredEntity	T2	indicators	"{""HasQuantity"": ""T1""}"
S0006322312001096-1197	2	Quantity	T3	30-item	"{""unit"": ""item"", ""mods"": [""IsCount""]}"
S0006322312001096-1197	2	MeasuredEntity	T4	General Health Questionnaire (GHQ)	"{""HasQuantity"": ""T3""}"
S0006322312001096-1197	3	Quantity	T5	3, 5, 7, and 9	"{""mods"": [""IsList"", ""IsCount""]}"
S0006322312001096-1197	3	MeasuredEntity	T6	phases	"{""HasQuantity"": ""T5""}"
S0006322312001096-1197	4	Quantity	T7	5	"{""unit"": ""score"", ""mods"": [""IsCount""]}"
S0006322312001096-1197	4	MeasuredEntity	T8	individuals	"{""HasProperty"": ""T9""}"
S0006322312001096-1197	4	MeasuredProperty	T9	Total score	"{""HasQuantity"": ""T7""}"
S0006322312001096-1197	5	Quantity	T10	0 to 4	"{""unit"": ""score"", ""mods"": [""IsRange"", ""IsCount""]}"
S0006322312001096-1197	5	MeasuredEntity	T11	individuals	"{""HasProperty"": ""T12""}"
S0006322312001096-1197	5	MeasuredProperty	T12	score	"{""HasQuantity"": ""T10""}"
S0006322312001096-1197	6	Quantity	T13	84%	"{""unit"": ""%""}"
S0006322312001096-1197	6	MeasuredEntity	T14	GHQ caseness	"{""HasProperty"": ""T15""}"
S0006322312001096-1197	6	MeasuredProperty	T15	sensitivity	"{""HasQuantity"": ""T13""}"
S0006322312001096-1197	6	Qualifier	T16	a recent population-based study	"{""Qualifies"": ""T13""}"
S0006322312001096-1197	7	Quantity	T17	84%	"{""unit"": ""%""}"
S0006322312001096-1197	7	MeasuredEntity	T18	GHQ caseness	"{""HasProperty"": ""T19""}"
S0006322312001096-1197	7	MeasuredProperty	T19	specificity	"{""HasQuantity"": ""T17""}"
S0006322312001096-1197	7	Qualifier	T20	a recent population-based study	"{""Qualifies"": ""T17""}"
S0006322312001096-1197	8	Quantity	T21	73%	"{""unit"": ""%""}"
S0006322312001096-1197	8	MeasuredEntity	T22	GHQ	"{""HasProperty"": ""T23""}"
S0006322312001096-1197	8	MeasuredProperty	T23	sensitivity	"{""HasQuantity"": ""T21""}"
S0006322312001096-1197	8	Qualifier	T24	in the Whitehall II study	"{""Qualifies"": ""T21""}"
