docId	annotSet	annotType	annotId	text	other
S0032063312003054-2501	1	Quantity	T1	689 events	"{""unit"": ""events"", ""mods"": [""IsCount""]}"
S0032063312003054-2501	1	MeasuredEntity	T2	electron precipitation signatures	"{""HasQuantity"": ""T1""}"
S0032063312003054-2501	2	Quantity	T3	85	"{""mods"": [""IsCount""]}"
S0032063312003054-2501	2	MeasuredEntity	T4	electron precipitation signatures	"{""HasQuantity"": ""T3""}"
S0032063312003054-2501	2	Qualifier	T5	with a concurrent acceleration of heavy-ions	"{""Qualifies"": ""T3""}"
S0032063312003054-2501	3	Quantity	T6	12%	"{""unit"": ""%""}"
S0032063312003054-2501	3	MeasuredEntity	T7	precipitation signatures	"{""HasQuantity"": ""T6""}"
S0032063312003054-2501	3	Qualifier	T8	occurring on ∼5% of MEX orbits	"{""Qualifies"": ""T6""}"
S0032063312003054-2501	4	Quantity	T9	∼5%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2501	4	MeasuredEntity	T10	MEX orbits	"{""HasQuantity"": ""T9""}"
S0032063312003054-2501	5	Quantity	T11	37 events	"{""unit"": ""events"", ""mods"": [""IsCount""]}"
S0032063312003054-2501	5	MeasuredEntity	T12	electron precipitation signatures	"{""HasQuantity"": ""T11""}"
S0032063312003054-2501	5	Qualifier	T13	with a peripheral acceleration of heavy-ions	"{""Qualifies"": ""T11""}"
S0032063312003054-2501	6	Quantity	T14	5%	"{""unit"": ""%""}"
S0032063312003054-2501	6	MeasuredEntity	T15	precipitation signatures	"{""HasQuantity"": ""T14""}"
S0032063312003054-2501	7	Quantity	T16	∼2%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2501	7	MeasuredEntity	T17	MEX orbits	"{""HasQuantity"": ""T16""}"
