docId	annotSet	annotType	annotId	text	other
S0378383912000130-3891	1	Quantity	T1	1.5 mm	"{""unit"": ""mm""}"
S0378383912000130-3891	1	MeasuredEntity	T2	sediment	"{""HasQuantity"": ""T1""}"
S0378383912000130-3891	2	Quantity	T3	8.5 mm	"{""unit"": ""mm""}"
S0378383912000130-3891	2	MeasuredEntity	T4	sediment	"{""HasQuantity"": ""T3""}"
S0378383912000130-3891	3	MeasuredProperty	T5	flow behaviour	"{""HasProperty"": ""T2""}"
S0378383912000130-3891	4	MeasuredProperty	T6	wetting front profiles	"{""HasProperty"": ""T2""}"
S0378383912000130-3891	5	MeasuredProperty	T7	hydraulic gradient	"{""HasProperty"": ""T2""}"
S0378383912000130-3891	6	MeasuredProperty	T8	infiltrated volume	"{""HasProperty"": ""T2""}"
S0378383912000130-3891	7	MeasuredProperty	T9	pore-air pressure	"{""HasProperty"": ""T2""}"
S0378383912000130-3891	8	MeasuredProperty	T10	pressure head	"{""HasProperty"": ""T2""}"
S0378383912000130-3891	9	MeasuredProperty	T11	groundwater response	"{""HasProperty"": ""T2""}"
S0378383912000130-3891	10	MeasuredProperty	T12	exit point	"{""HasProperty"": ""T2""}"
