docId	annotSet	annotType	annotId	text	other
S0169433213008933-689	1	Quantity	T1	80/20	"{""mods"": [""IsCount""]}"
S0169433213008933-689	1	MeasuredEntity	T2	gold/palladium alloy	"{""HasQuantity"": ""T1""}"
S0169433213008933-689	2	Quantity	T3	0.06–0.07 mBar	"{""mods"": [""IsRange""], ""unit"": ""mBar""}"
S0169433213008933-689	2	MeasuredProperty	T4	pressure	"{""HasQuantity"": ""T3""}"
S0169433213008933-689	2	MeasuredEntity	T5	Argon	"{""HasProperty"": ""T4""}"
S0169433213008933-689	3	Quantity	T6	240 s	"{""unit"": ""s""}"
S0169433213008933-689	3	MeasuredEntity	T7	samples	"{""HasQuantity"": ""T6""}"
S0169433213008933-689	4	Quantity	T8	30 mA	"{""unit"": ""mA""}"
S0169433213008933-689	4	MeasuredProperty	T9	current	"{""HasQuantity"": ""T8""}"
S0169433213008933-689	4	MeasuredEntity	T10	samples	"{""HasProperty"": ""T9""}"
