docId	annotSet	annotType	annotId	text	other
S0025322712001600-2230	1	Quantity	T1	two	"{""mods"": [""IsCount""], ""unit"": """"}"
S0025322712001600-2230	1	MeasuredEntity	T2	marine cores	"{""HasQuantity"": ""T1""}"
S0025322712001600-2230	1	MeasuredProperty	T3	physical properties	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0025322712001600-2230	1	Qualifier	T4	high resolution	"{""Qualifies"": ""T3""}"
S0025322712001600-2230	2	Quantity	T5	200 years	"{""unit"": ""years""}"
S0025322712001600-2230	2	MeasuredEntity	T6	sedimentation	"{""HasQuantity"": ""T5""}"
S0025322712001600-2230	2	MeasuredProperty	T7	anthropogenic influence	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0025322712001600-2230	2	Qualifier	T8	Possible	"{""Qualifies"": ""T7""}"
S0025322712001600-2230	3	MeasuredProperty	T9	correlation	"{""HasProperty"": ""T2""}"
S0025322712001600-2230	3	Qualifier	T10	Little	"{""Qualifies"": ""T9""}"
S0025322712001600-2230	4	MeasuredProperty	T11	correlation	"{""HasProperty"": ""T2""}"
S0025322712001600-2230	4	Qualifier	T12	poor	"{""Qualifies"": ""T11""}"
