docId	annotSet	annotType	annotId	text	other
S0032386113005454-2055	1	Quantity	T1	60 × 10 × 3 mm3	"{""unit"": ""mm³"", ""mods"": [""IsList""]}"
S0032386113005454-2055	1	MeasuredEntity	T2	test specimens	"{""HasQuantity"": ""T1""}"
S0032386113005454-2055	1	MeasuredProperty	T3	size	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0032386113005454-2055	2	Quantity	T4	−100 °C to 200 °C	"{""unit"": ""°C"", ""mods"": [""IsRange""]}"
S0032386113005454-2055	2	MeasuredEntity	T5	temperature range	"{""HasQuantity"": ""T4""}"
S0032386113005454-2055	3	Quantity	T6	4 °C/min	"{""unit"": ""°C/min""}"
S0032386113005454-2055	3	MeasuredEntity	T7	heating rate	"{""HasQuantity"": ""T6""}"
S0032386113005454-2055	4	Quantity	T8	0.725	"{""mods"": [""IsCount""]}"
S0032386113005454-2055	4	MeasuredEntity	T9	front factor (q)	"{""HasQuantity"": ""T8""}"
S0032386113005454-2055	5	Quantity	T10	1.20 g/m3	"{""unit"": ""g/m³""}"
S0032386113005454-2055	5	Quantity	T11	20 °C	"{""unit"": ""°C""}"
S0032386113005454-2055	5	MeasuredEntity	T12	density (ρ)	"{""HasQuantity"": ""T10""}"
S0032386113005454-2055	5	Qualifier	T13	at room temperature	"{""Qualifies"": ""T12""}"
S0032386113005454-2055	5	MeasuredEntity	T14	epoxy	"{""HasProperty"": ""T12""}"
