docId	annotSet	annotType	annotId	text	other
S2213158213000582-1340	1	Quantity	T1	5–55 Hz	"{""unit"": ""Hz"", ""mods"": [""IsRange""]}"
S2213158213000582-1340	1	MeasuredEntity	T2	bandpass filter	"{""HasQuantity"": ""T1""}"
S2213158213000582-1340	1	MeasuredProperty	T3	frequency	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S2213158213000582-1340	1	Qualifier	T4	Prior to VESTAL analyses	"{""Qualifies"": ""T1""}"
S2213158213000582-1340	2	Quantity	T5	30–130 ms	"{""unit"": ""ms"", ""mods"": [""IsRange""]}"
S2213158213000582-1340	2	MeasuredEntity	T6	activity	"{""HasQuantity"": ""T5""}"
S2213158213000582-1340	2	MeasuredProperty	T7	time	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S2213158213000582-1340	2	Qualifier	T8	post-stimulus	"{""Qualifies"": ""T5""}"
S2213158213000582-1340	3	Quantity	T9	4D	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	3	MeasuredEntity	T10	activation map	"{""HasQuantity"": ""T9""}"
S2213158213000582-1340	4	Quantity	T11	3D	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	4	MeasuredEntity	T12	volumes	"{""HasQuantity"": ""T11""}"
S2213158213000582-1340	5	Quantity	T13	2D	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	5	MeasuredEntity	T14	source time-course matrix	"{""HasQuantity"": ""T13""}"
S2213158213000582-1340	6	Quantity	T15	95.81%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S2213158213000582-1340	6	MeasuredEntity	T16	gradiometer data	"{""HasQuantity"": ""T15""}"
S2213158213000582-1340	6	MeasuredProperty	T17	percent variance explained	"{""HasQuantity"": ""T15"", ""HasProperty"": ""T16""}"
S2213158213000582-1340	6	Qualifier	T18	using VESTAL	"{""Qualifies"": ""T15""}"
S2213158213000582-1340	7	Quantity	T19	94.38%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S2213158213000582-1340	7	MeasuredEntity	T20	SZ	"{""HasQuantity"": ""T19""}"
S2213158213000582-1340	7	MeasuredProperty	T21	percent variance explained	"{""HasQuantity"": ""T19"", ""HasProperty"": ""T20""}"
S2213158213000582-1340	7	Qualifier	T22	using VESTAL	"{""Qualifies"": ""T19""}"
S2213158213000582-1340	8	Quantity	T23	96.24%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S2213158213000582-1340	8	MeasuredEntity	T24	magnetometer data	"{""HasQuantity"": ""T23""}"
S2213158213000582-1340	8	MeasuredProperty	T25	percent variance explained	"{""HasQuantity"": ""T23"", ""HasProperty"": ""T24""}"
S2213158213000582-1340	8	Qualifier	T26	using VESTAL program	"{""Qualifies"": ""T23""}"
S2213158213000582-1340	9	Quantity	T27	93.17%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S2213158213000582-1340	9	MeasuredEntity	T28	SZ	"{""HasQuantity"": ""T27""}"
S2213158213000582-1340	9	MeasuredProperty	T29	percent variance explained	"{""HasQuantity"": ""T27"", ""HasProperty"": ""T28""}"
S2213158213000582-1340	9	Qualifier	T30	using VESTAL program	"{""Qualifies"": ""T27""}"
S2213158213000582-1340	10	Quantity	T31	t(39) = 1.16	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	11	Quantity	T32	p = 0.25	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	12	Quantity	T33	t(39) = 1.31	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	13	Quantity	T34	p = 0.20	"{""mods"": [""IsCount""]}"
