docId	annotSet	annotType	annotId	text	other
S0960148113004989-2841	1	Quantity	T1	π/640 m−1	"{""unit"": ""m−1"", ""mods"": []}"
S0960148113004989-2841	1	Quantity	T2	2 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	1	Quantity	T3	50 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	1	Quantity	T4	3 m2 s−1	"{""unit"": ""m2 s−1"", ""mods"": []}"
S0960148113004989-2841	1	Quantity	T5	0	"{""unit"": """", ""mods"": [""IsCount""]}"
S0960148113004989-2841	1	Quantity	T6	0.0025	"{""unit"": """", ""mods"": []}"
S0960148113004989-2841	1	Quantity	T7	9.81 m s−2	"{""unit"": ""m s−2"", ""mods"": []}"
S0960148113004989-2841	1	Quantity	T8	π/(gHk)≈28.9s	"{""unit"": ""s"", ""mods"": [""IsApproximate""]}"
S0960148113004989-2841	1	Quantity	T9	640 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	1	Quantity	T10	320 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	1	MeasuredEntity	T11	wave cycle	"{""HasQuantity"": ""T8""}"
S0960148113004989-2841	1	MeasuredEntity	T12	computational domain Ω	"{""HasQuantity"": ""T9"", ""HasQuantity"": ""T10""}"
S0960148113004989-2841	1	MeasuredProperty	T13	wavenumber	"{""HasQuantity"": ""T1""}"
S0960148113004989-2841	1	MeasuredProperty	T14	wave amplitude	"{""HasQuantity"": ""T2""}"
S0960148113004989-2841	1	MeasuredProperty	T15	water depth	"{""HasQuantity"": ""T3""}"
S0960148113004989-2841	1	MeasuredProperty	T16	kinematic viscosity	"{""HasQuantity"": ""T4""}"
S0960148113004989-2841	1	MeasuredProperty	T17	gravitational acceleration	"{""HasQuantity"": ""T7""}"
S0960148113004989-2841	1	Qualifier	T18	which corresponds to half a wave cycle	"{""Qualifies"": ""T8""}"
