docId	annotSet	annotType	annotId	text	other
S0378112713005288-1948	1	Quantity	T1	3	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	2	Quantity	T2	8.9	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	3	Quantity	T3	4.1	"{""unit"": ""F""}"
S0378112713005288-1948	3	MeasuredEntity	T4	site type (upland improved farmland or upland moorland)	"{""HasQuantity"": ""T3""}"
S0378112713005288-1948	3	MeasuredProperty	T5	F-statistic	"{""HasQuantity"": ""T3"", ""HasProperty"": ""T4""}"
S0378112713005288-1948	4	Quantity	T4	0.03	"{""unit"": ""p""}"
S0378112713005288-1948	4	MeasuredEntity	T5	site type (upland improved farmland or upland moorland)	"{""HasQuantity"": ""T4""}"
S0378112713005288-1948	4	MeasuredProperty	T6	p-value	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0378112713005288-1948	5	Quantity	T7	20%	"{""unit"": ""%""}"
S0378112713005288-1948	5	MeasuredEntity	T8	total observed variation	"{""HasQuantity"": ""T7""}"
S0378112713005288-1948	5	MeasuredProperty	T9	percentage	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0378112713005288-1948	6	Quantity	T10	0.01	"{""unit"": ""p""}"
S0378112713005288-1948	6	Qualifier	T11	<	"{""Qualifies"": ""T10""}"
S0378112713005288-1948	6	MeasuredEntity	T12	clearfelled upland moorland vs unplanted upland moorland	"{""HasQuantity"": ""T10""}"
S0378112713005288-1948	6	MeasuredProperty	T13	p-value	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T12""}"
S0378112713005288-1948	7	Quantity	T14	1	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	8	Quantity	T15	3.95	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	9	Quantity	T16	1.75	"{""unit"": ""F""}"
S0378112713005288-1948	9	MeasuredEntity	T17	brown earth and peaty gley soils	"{""HasQuantity"": ""T16""}"
S0378112713005288-1948	9	MeasuredProperty	T18	F-statistic	"{""HasQuantity"": ""T16"", ""HasProperty"": ""T17""}"
