docId	annotSet	annotType	annotId	text	other
S0006322312001096-1177	1	Quantity	T1	35 to 55	"{""unit"": ""years"", ""mods"": [""IsRange""]}"
S0006322312001096-1177	1	MeasuredEntity	T2	London-based office staff	"{""HasQuantity"": ""T1""}"
S0006322312001096-1177	1	MeasuredProperty	T3	age	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1177	2	Quantity	T4	73%	"{""unit"": ""%""}"
S0006322312001096-1177	2	MeasuredEntity	T5	cohort	"{""HasQuantity"": ""T4""}"
S0006322312001096-1177	2	MeasuredProperty	T6	response	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0006322312001096-1177	3	Quantity	T7	10,308	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	3	MeasuredEntity	T8	employees	"{""HasQuantity"": ""T7""}"
S0006322312001096-1177	4	Quantity	T9	6895	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	4	MeasuredEntity	T10	men	"{""HasQuantity"": ""T9""}"
S0006322312001096-1177	5	Quantity	T11	3413	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	5	MeasuredEntity	T12	women	"{""HasQuantity"": ""T11""}"
S0006322312001096-1177	6	Quantity	T13	approximately 5 years	"{""unit"": ""years"", ""mods"": [""IsApproximate""]}"
S0006322312001096-1177	6	MeasuredEntity	T14	follow-up examinations	"{""HasQuantity"": ""T13""}"
S0006322312001096-1177	6	MeasuredProperty	T15	interval	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0006322312001096-1177	6	Qualifier	T16	Since the phase 1 medical examination	"{""Qualifies"": ""T14""}"
S0006322312001096-1177	7	Quantity	T17	8815	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	7	MeasuredEntity	T18	participants	"{""HasQuantity"": ""T17""}"
S0006322312001096-1177	8	Quantity	T19	7870	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	8	MeasuredEntity	T20	participants	"{""HasQuantity"": ""T19""}"
S0006322312001096-1177	9	Quantity	T21	6967	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	9	MeasuredEntity	T22	participants	"{""HasQuantity"": ""T21""}"
S0006322312001096-1177	10	Quantity	T23	6761	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	10	MeasuredEntity	T24	participants	"{""HasQuantity"": ""T23""}"
