docId	annotSet	annotType	annotId	text	other
S0019103512003995-2096	1	Quantity	T1	0.1–1 μbar	"{""unit"": ""μbar"", ""mods"": [""IsRange""]}"
S0019103512003995-2096	1	MeasuredEntity	T2	absorbing layer of H	"{""HasQuantity"": ""T1""}"
S0019103512003995-2096	1	MeasuredProperty	T3	lower boundary	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0019103512003995-2096	2	Quantity	T4	8000–11,000K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0019103512003995-2096	2	MeasuredEntity	T5	layer	"{""HasQuantity"": ""T4""}"
S0019103512003995-2096	2	MeasuredProperty	T6	mean temperature	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0019103512003995-2096	3	Quantity	T7	2.7Rp	"{""unit"": ""Rp""}"
S0019103512003995-2096	3	MeasuredEntity	T8	upper boundary	"{""HasQuantity"": ""T7""}"
S0019103512003995-2096	3	MeasuredProperty	T9	r∞	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0019103512003995-2096	4	Quantity	T10	1 μbar	"{""unit"": ""μbar""}"
S0019103512003995-2096	4	MeasuredEntity	T11	H2 dissociation level	"{""HasQuantity"": ""T10""}"
S0019103512003995-2096	4	MeasuredProperty	T12	level	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0019103512003995-2096	5	Quantity	T13	approximately 8250 K	"{""unit"": ""K"", ""mods"": [""IsApproximate""]}"
S0019103512003995-2096	5	MeasuredEntity	T14	thermosphere of HD209458b	"{""HasQuantity"": ""T13""}"
S0019103512003995-2096	5	MeasuredProperty	T15	mean temperature	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
