docId	annotSet	annotType	annotId	text	other
S0006322312001096-1202	1	Quantity	T1	20	"{""mods"": [""IsCount""], ""unit"": ""items""}"
S0006322312001096-1202	1	MeasuredEntity	T2	CES-D measure	"{""HasProperty"": ""T3""}"
S0006322312001096-1202	1	MeasuredProperty	T3	items	"{""HasQuantity"": ""T1""}"
S0006322312001096-1202	2	Quantity	T4	four	"{""mods"": [""IsCount""], ""unit"": ""point scale""}"
S0006322312001096-1202	2	MeasuredEntity	T5	CES-D measure	"{""HasProperty"": ""T6""}"
S0006322312001096-1202	2	MeasuredProperty	T6	point scale	"{""HasQuantity"": ""T4""}"
S0006322312001096-1202	3	Quantity	T7	0	"{""mods"": [""IsCount""]}"
S0006322312001096-1202	3	MeasuredEntity	T8	participants	"{""HasProperty"": ""T9""}"
S0006322312001096-1202	3	MeasuredProperty	T9	frequency of occurrence	"{""HasQuantity"": ""T7""}"
S0006322312001096-1202	3	Qualifier	T10	less than one day	"{""Qualifies"": ""T7""}"
S0006322312001096-1202	4	Quantity	T11	1	"{""mods"": [""IsCount""]}"
S0006322312001096-1202	4	MeasuredEntity	T12	participants	"{""HasProperty"": ""T13""}"
S0006322312001096-1202	4	MeasuredProperty	T13	frequency of occurrence	"{""HasQuantity"": ""T11""}"
S0006322312001096-1202	4	Qualifier	T14	1–2 days	"{""Qualifies"": ""T11"", ""mods"": [""IsRange""]}"
S0006322312001096-1202	5	Quantity	T15	2	"{""mods"": [""IsCount""]}"
S0006322312001096-1202	5	MeasuredEntity	T16	participants	"{""HasProperty"": ""T17""}"
S0006322312001096-1202	5	MeasuredProperty	T17	frequency of occurrence	"{""HasQuantity"": ""T15""}"
S0006322312001096-1202	5	Qualifier	T18	3–4 days	"{""Qualifies"": ""T15"", ""mods"": [""IsRange""]}"
S0006322312001096-1202	6	Quantity	T19	3	"{""mods"": [""IsCount""]}"
S0006322312001096-1202	6	MeasuredEntity	T20	participants	"{""HasProperty"": ""T21""}"
S0006322312001096-1202	6	MeasuredProperty	T21	frequency of occurrence	"{""HasQuantity"": ""T19""}"
S0006322312001096-1202	6	Qualifier	T22	5–7 days	"{""Qualifies"": ""T19"", ""mods"": [""IsRange""]}"
S0006322312001096-1202	7	Quantity	T23	0 and 60	"{""mods"": [""IsRange""], ""unit"": ""score""}"
S0006322312001096-1202	7	MeasuredEntity	T24	CES-D items	"{""HasProperty"": ""T25""}"
S0006322312001096-1202	7	MeasuredProperty	T25	total score	"{""HasQuantity"": ""T23""}"
S0006322312001096-1202	8	Quantity	T26	≥16	"{""mods"": [""IsApproximate""], ""unit"": ""score""}"
S0006322312001096-1202	8	MeasuredEntity	T27	participants	"{""HasProperty"": ""T28""}"
S0006322312001096-1202	8	MeasuredProperty	T28	CES-D depressive symptoms	"{""HasQuantity"": ""T26""}"
S0006322312001096-1202	8	Qualifier	T29	defined as having CES-D depressive symptoms	"{""Qualifies"": ""T26""}"
S0006322312001096-1202	9	Quantity	T30	274	"{""mods"": [""IsCount""], ""unit"": ""participants""}"
S0006322312001096-1202	9	MeasuredEntity	T31	Whitehall II participants	"{""HasQuantity"": ""T30""}"
S0006322312001096-1202	10	Quantity	T32	89%	"{""unit"": ""%""}"
S0006322312001096-1202	10	MeasuredEntity	T33	validation study	"{""HasProperty"": ""T34""}"
S0006322312001096-1202	10	MeasuredProperty	T34	sensitivity	"{""HasQuantity"": ""T32""}"
S0006322312001096-1202	10	Qualifier	T35	using a structured psychiatric interview as the criterion	"{""Qualifies"": ""T32""}"
S0006322312001096-1202	11	Quantity	T36	86%	"{""unit"": ""%""}"
S0006322312001096-1202	11	MeasuredEntity	T37	validation study	"{""HasProperty"": ""T38""}"
S0006322312001096-1202	11	MeasuredProperty	T38	specificity	"{""HasQuantity"": ""T36""}"
S0006322312001096-1202	11	Qualifier	T39	using a structured psychiatric interview as the criterion	"{""Qualifies"": ""T36""}"
