docId	annotSet	annotType	annotId	text	other
S0378112713005288-1720	1	Quantity	T1	15	"{""mods"": [""IsCount""], ""unit"": ""sites""}"
S0378112713005288-1720	1	MeasuredEntity	T2	upland sites	"{""HasQuantity"": ""T1""}"
S0378112713005288-1720	2	Quantity	T3	120 m	"{""unit"": ""m""}"
S0378112713005288-1720	2	MeasuredEntity	T4	altitudes	"{""HasQuantity"": ""T3""}"
S0378112713005288-1720	2	MeasuredProperty	T5	altitude	"{""HasQuantity"": ""T3"", ""HasProperty"": ""T4""}"
S0378112713005288-1720	2	Qualifier	T6	above sea level	"{""Qualifies"": ""T4""}"
S0378112713005288-1720	3	Quantity	T7	380 m	"{""unit"": ""m""}"
S0378112713005288-1720	3	MeasuredEntity	T8	altitudes	"{""HasQuantity"": ""T7""}"
S0378112713005288-1720	3	MeasuredProperty	T9	altitude	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0378112713005288-1720	3	Qualifier	T10	above sea level	"{""Qualifies"": ""T8""}"
S0378112713005288-1720	4	Quantity	T11	greater than 1000 stems/ha	"{""unit"": ""stems/ha"", ""mods"": [""IsMean""]}"
S0378112713005288-1720	4	MeasuredEntity	T12	native tree species on clearcut sites	"{""HasQuantity"": ""T11""}"
S0378112713005288-1720	4	MeasuredProperty	T13	regeneration densities	"{""HasQuantity"": ""T11"", ""HasProperty"": ""T12""}"
S0378112713005288-1720	4	Qualifier	T14	following the clearfelling operations	"{""Qualifies"": ""T13""}"
S0378112713005288-1720	5	Quantity	T15	10	"{""mods"": [""IsCount""], ""unit"": ""species""}"
S0378112713005288-1720	5	MeasuredEntity	T16	native woody tree species	"{""HasQuantity"": ""T15""}"
