docId	annotSet	annotType	annotId	text	other
S0165587612003680-998	1	Quantity	T1	54.3%	"{""unit"": ""%"", ""mods"": []}"
S0165587612003680-998	1	MeasuredEntity	T2	children	"{""HasQuantity"": ""T1""}"
S0165587612003680-998	1	MeasuredProperty	T3	culture-positive	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0165587612003680-998	2	Quantity	T4	14.3%	"{""unit"": ""%"", ""mods"": []}"
S0165587612003680-998	2	MeasuredEntity	T5	adults	"{""HasQuantity"": ""T4""}"
S0165587612003680-998	2	MeasuredProperty	T6	culture-positive	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0165587612003680-998	3	Quantity	T7	82.9%	"{""unit"": ""%"", ""mods"": []}"
S0165587612003680-998	3	MeasuredEntity	T8	children	"{""HasQuantity"": ""T7""}"
S0165587612003680-998	3	MeasuredProperty	T9	confocal-positive	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0165587612003680-998	4	Quantity	T10	57.1%	"{""unit"": ""%"", ""mods"": []}"
S0165587612003680-998	4	MeasuredEntity	T11	adults	"{""HasQuantity"": ""T10""}"
S0165587612003680-998	4	MeasuredProperty	T12	confocal-positive	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0165587612003680-998	5	Quantity	T13	67.9%	"{""unit"": ""%"", ""mods"": []}"
S0165587612003680-998	5	MeasuredEntity	T14	children	"{""HasQuantity"": ""T13""}"
S0165587612003680-998	5	MeasuredProperty	T15	biofilm results	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0165587612003680-998	6	Quantity	T16	0%	"{""unit"": ""%"", ""mods"": []}"
S0165587612003680-998	6	MeasuredEntity	T17	adults	"{""HasQuantity"": ""T16""}"
S0165587612003680-998	6	MeasuredProperty	T18	biofilm results	"{""HasQuantity"": ""T16"", ""HasProperty"": ""T17""}"
S0165587612003680-998	7	Quantity	T19	0.02	"{""unit"": """"}"
S0165587612003680-998	7	MeasuredEntity	T20	presence of biofilms	"{""HasQuantity"": ""T19""}"
S0165587612003680-998	7	MeasuredProperty	T21	statistical significance	"{""HasQuantity"": ""T19"", ""HasProperty"": ""T20""}"
S0165587612003680-998	7	Qualifier	T22	Fisher's exact test	"{""Qualifies"": ""T19""}"
