docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063312000487-1141	1	Quantity	439	442	T1	77%	"{""unit"": ""%""}"
S0032063312000487-1141	1	MeasuredEntity	450	459	T2	crossings	"{""HasQuantity"": ""T1""}"
S0032063312000487-1141	2	Quantity	439	442	T3	77%	"{""unit"": ""%""}"
S0032063312000487-1141	2	MeasuredEntity	512	531	T4	dawn side crossings	"{""HasQuantity"": ""T3""}"
S0032063312000487-1141	3	Quantity	536	539	T5	76%	"{""unit"": ""%""}"
S0032063312000487-1141	3	MeasuredEntity	547	566	T6	dusk side crossings	"{""HasQuantity"": ""T5""}"
S0032063312000487-1141	4	Quantity	872	875	T7	89%	"{""unit"": ""%""}"
S0032063312000487-1141	4	MeasuredEntity	820	829	T8	crossings	"{""HasQuantity"": ""T7""}"
S0032063312000487-1141	5	Quantity	934	937	T9	94%	"{""unit"": ""%""}"
S0032063312000487-1141	5	MeasuredEntity	945	964	T10	dawn side crossings	"{""HasQuantity"": ""T9""}"
S0032063312000487-1141	6	Quantity	969	972	T11	86%	"{""unit"": ""%""}"
