docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0022459611006116-1257	1	Quantity	64	70	T1	1323 K	"{""unit"": ""K""}"
S0022459611006116-1257	1	MeasuredEntity	21	31	T2	Mg3NF3 (1)	"{""HasQuantity"": ""T1""}"
S0022459611006116-1257	2	Quantity	247	258	T4	4.2153(4) Å	"{""unit"": ""\u00c5"", ""mods"": [""HasTolerance""]}"
S0022459611006116-1257	2	MeasuredEntity	224	239	T5	cubic unit cell	"{""HasQuantity"": ""T4""}"
S0022459611006116-1257	3	Quantity	316	323	T7	4.216 Å	"{""unit"": ""\u00c5""}"
S0022459611006116-1257	4	Quantity	528	538	T10	1.1(2) wt%	"{""unit"": ""wt%"", ""mods"": [""HasTolerance""]}"
S0022459611006116-1257	4	MeasuredProperty	510	524	T12	phase fraction	"{""HasQuantity"": ""T10""}"
S0022459611006116-1257	5	Quantity	922	929	T14	9.36 fm	"{""unit"": ""fm""}"
S0022459611006116-1257	5	MeasuredEntity	917	918	T15	N	"{""HasQuantity"": ""T14""}"
S0022459611006116-1257	5	MeasuredProperty	834	868	T16	coherent neutron scattering length	"{""HasQuantity"": ""T14""}"
S0022459611006116-1257	6	Quantity	936	943	T17	5.65 fm	"{""unit"": ""fm""}"
S0022459611006116-1257	6	MeasuredEntity	931	932	T18	F	"{""HasQuantity"": ""T17""}"
S0022459611006116-1257	7	Quantity	1590	1594	T20	145°	"{""unit"": ""\u00b0""}"
S0022459611006116-1257	7	MeasuredEntity	1564	1583	T21	backscattering bank	"{""HasQuantity"": ""T20""}"
S0022459611006116-1257	7	MeasuredProperty	1585	1589	T22	〈2θ〉	"{""HasQuantity"": ""T20""}"
