docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-3189	1	Quantity	796	802	T1	−57 °C	"{""unit"": ""\u00b0C""}"
S0019103513005058-3189	1	MeasuredEntity	783	792	T2	Mg(ClO4)2	"{""HasProperty"": ""T3""}"
S0019103513005058-3189	1	MeasuredProperty	765	779	T3	eutectic point	"{""HasQuantity"": ""T1""}"
S0019103513005058-3189	2	Quantity	858	864	T1	−75 °C	"{""unit"": ""\u00b0C""}"
S0019103513005058-3189	2	MeasuredEntity	845	854	T2	Ca(ClO4)2	"{""HasProperty"": ""T3""}"
S0019103513005058-3189	2	MeasuredProperty	765	779	T3	eutectic point	"{""HasQuantity"": ""T1""}"
S0019103513005058-3189	3	Quantity	953	975	T1	∼0.02 g H2O per g soil	"{""unit"": ""g/g"", ""mods"": [""IsApproximate""]}"
S0019103513005058-3189	3	MeasuredEntity	946	951	T2	water	"{""HasQuantity"": ""T1""}"
S0019103513005058-3189	3	MeasuredProperty	935	941	T3	amount	"{""HasQuantity"": ""T1""}"
S0019103513005058-3189	3	Qualifier	889	927	T4	Given typical soil salt concentrations	"{""Qualifies"": ""T1""}"
