docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378112713005288-1800	1	Quantity	26	33	T1	2 × 2 m	"{""unit"": ""m""}"
S0378112713005288-1800	1	MeasuredEntity	44	52	T2	quadrats	"{""HasQuantity"": ""T1""}"
S0378112713005288-1800	2	Quantity	388	392	T3	1140	"{""mods"": [""IsCount""]}"
S0378112713005288-1800	2	MeasuredEntity	288	296	T4	quadrats	"{""HasQuantity"": ""T3""}"
S0378112713005288-1800	3	Quantity	532	538	T5	⩽50 cm	"{""unit"": ""cm""}"
S0378112713005288-1800	3	MeasuredEntity	508	517	T6	seedlings	"{""HasQuantity"": ""T5""}"
S0378112713005288-1800	3	MeasuredProperty	447	453	T7	height	"{""HasQuantity"": ""T5""}"
S0378112713005288-1800	4	Quantity	565	571	T8	>50 cm	"{""unit"": ""cm""}"
S0378112713005288-1800	4	MeasuredEntity	542	550	T9	saplings	"{""HasQuantity"": ""T8""}"
S0378112713005288-1800	4	MeasuredProperty	525	531	T10	height	"{""HasQuantity"": ""T8""}"
S0378112713005288-1800	5	Quantity	714	718	T11	<2 m	"{""unit"": ""m""}"
S0378112713005288-1800	5	MeasuredEntity	708	713	T12	trees	"{""HasQuantity"": ""T11""}"
S0378112713005288-1800	6	Quantity	960	965	T14	250 m	"{""unit"": ""m""}"
S0378112713005288-1800	6	MeasuredEntity	978	989	T15	seed source	"{""HasQuantity"": ""T14""}"
S0378112713005288-1800	7	Quantity	1187	1201	T17	more than 100%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0378112713005288-1800	7	MeasuredEntity	1167	1183	T18	vegetation cover	"{""HasQuantity"": ""T17""}"
S0378112713005288-1800	7	MeasuredProperty	1218	1234	T19	percentage cover	"{""HasQuantity"": ""T17""}"
