docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383911001669-2205	1	Quantity	196	203	T1	0.772 m	"{""unit"": ""m""}"
S0378383911001669-2205	1	MeasuredEntity	253	260	T2	beaches	"{""HasProperty"": ""T3""}"
S0378383911001669-2205	1	MeasuredProperty	163	164	T3	x	"{""HasQuantity"": ""T1""}"
S0378383911001669-2205	2	Quantity	211	217	T4	1.3 mm	"{""unit"": ""mm""}"
S0378383911001669-2205	2	MeasuredEntity	290	306	T5	sand-rough beach	"{""HasProperty"": ""T6""}"
S0378383911001669-2205	3	Quantity	233	239	T7	5.4 mm	"{""unit"": ""mm""}"
S0378383911001669-2205	3	MeasuredEntity	240	258	T8	gravel-rough beach	"{""HasProperty"": ""T9""}"
S0378383911001669-2205	4	Quantity	671	680	T10	up to 1 s	"{""unit"": ""s"", ""mods"": [""IsRange""]}"
S0378383911001669-2205	4	MeasuredEntity	639	646	T11	results	"{""HasProperty"": ""T12""}"
S0378383911001669-2205	4	Qualifier	611	626	T13	in the backwash	"{""Qualifies"": ""T10""}"
