docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383911001669-1203	1	Quantity	395	401	T1	1.3 mm	"{""unit"": ""mm""}"
S0378383911001669-1203	1	MeasuredEntity	402	418	T2	sand-rough beach	"{""HasQuantity"": ""T1""}"
S0378383911001669-1203	2	Quantity	426	433	T3	0.072 m	"{""unit"": ""m""}"
S0378383911001669-1203	2	MeasuredEntity	422	423	T4	x	"{""HasQuantity"": ""T3""}"
S0378383911001669-1203	3	Quantity	451	458	T6	0.772 m	"{""unit"": ""m""}"
S0378383911001669-1203	3	MeasuredEntity	422	423	T7	x	"{""HasQuantity"": ""T6""}"
S0378383911001669-1203	4	Quantity	476	483	T9	1.567 m	"{""unit"": ""m""}"
S0378383911001669-1203	4	MeasuredEntity	422	423	T10	x	"{""HasQuantity"": ""T9""}"
S0378383911001669-1203	5	Quantity	518	524	T12	8.4 mm	"{""unit"": ""mm""}"
S0378383911001669-1203	5	MeasuredEntity	525	543	T13	gravel-rough beach	"{""HasQuantity"": ""T12""}"
