docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813001955-812	1	Quantity	194	205	T1	41.73 mg/mL	"{""unit"": ""mg/mL""}"
S0927024813001955-812	1	MeasuredEntity	166	170	T2	Both	"{""HasQuantity"": ""T1""}"
S0927024813001955-812	1	MeasuredProperty	177	190	T3	concentration	"{""HasQuantity"": ""T1""}"
S0927024813001955-812	2	Quantity	233	236	T4	2 h	"{""unit"": ""h""}"
S0927024813001955-812	2	MeasuredEntity	207	216	T5	Each vial	"{""HasQuantity"": ""T4""}"
S0927024813001955-812	2	Qualifier	258	269	T6	in the dark	"{""Qualifies"": ""T4""}"
S0927024813001955-812	3	Quantity	240	247	T7	800 rpm	"{""unit"": ""rpm""}"
S0927024813001955-812	3	MeasuredEntity	207	216	T8	Each vial	"{""HasQuantity"": ""T7""}"
S0927024813001955-812	3	Qualifier	258	269	T9	in the dark	"{""Qualifies"": ""T7""}"
S0927024813001955-812	4	Quantity	252	257	T10	60 °C	"{""unit"": ""\u00b0C""}"
S0927024813001955-812	4	MeasuredEntity	207	216	T11	Each vial	"{""HasQuantity"": ""T10""}"
S0927024813001955-812	4	Qualifier	258	269	T12	in the dark	"{""Qualifies"": ""T10""}"
