docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213000582-1279	1	Quantity	81	85	T1	3 ms	"{""unit"": ""ms""}"
S2213158213000582-1279	1	MeasuredEntity	86	101	T2	binaural clicks	"{""HasQuantity"": ""T1""}"
S2213158213000582-1279	2	Quantity	143	149	T4	500 ms	"{""unit"": ""ms""}"
S2213158213000582-1279	2	MeasuredEntity	150	173	T5	inter-stimulus interval	"{""HasQuantity"": ""T4""}"
S2213158213000582-1279	2	MeasuredProperty	165	173	T6	interval	"{""HasQuantity"": ""T4""}"
S2213158213000582-1279	3	Quantity	219	229	T7	7 and 11 s	"{""unit"": ""s"", ""mods"": [""IsRange""]}"
S2213158213000582-1279	3	MeasuredEntity	183	210	T8	inter-trial interval jitter	"{""HasQuantity"": ""T7""}"
S2213158213000582-1279	3	MeasuredProperty	165	173	T9	interval	"{""HasQuantity"": ""T7""}"
S2213158213000582-1279	4	Quantity	241	244	T10	9 s	"{""unit"": ""s"", ""mods"": [""IsMean""]}"
S2213158213000582-1279	4	MeasuredEntity	183	210	T11	inter-trial interval jitter	"{""HasQuantity"": ""T10""}"
S2213158213000582-1279	4	MeasuredProperty	165	173	T12	interval	"{""HasQuantity"": ""T10""}"
S2213158213000582-1279	5	Quantity	358	363	T13	35 dB	"{""unit"": ""dB""}"
S2213158213000582-1279	5	MeasuredEntity	316	330	T14	peak intensity	"{""HasQuantity"": ""T13""}"
S2213158213000582-1279	6	Quantity	415	418	T16	150	"{""unit"": ""trials"", ""mods"": [""IsCount""]}"
S2213158213000582-1279	6	MeasuredEntity	419	431	T17	click trials	"{""HasQuantity"": ""T16""}"
S2213158213000582-1279	7	Quantity	462	486	T18	approximately 25 minutes	"{""unit"": ""minutes"", ""mods"": [""IsApproximate""]}"
S2213158213000582-1279	7	MeasuredEntity	453	457	T19	task	"{""HasQuantity"": ""T18""}"
S2213158213000582-1279	7	MeasuredProperty	437	445	T20	duration	"{""HasQuantity"": ""T18""}"
S2213158213000582-1279	8	Quantity	556	569	T21	50 and 100 ms	"{""unit"": ""ms"", ""mods"": [""IsList""]}"
S2213158213000582-1279	8	MeasuredEntity	541	552	T22	S1 activity	"{""HasQuantity"": ""T21""}"
