docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1359645413009816-2227	1	Quantity	26	28	T1	14	"{""mods"": [""IsCount""]}"
S1359645413009816-2227	1	MeasuredEntity	29	36	T2	samples	"{""HasQuantity"": ""T1""}"
S1359645413009816-2227	1	Qualifier	38	90	T3	taken from three different positions of the HPT disk	"{""Qualifies"": ""T2""}"
S1359645413009816-2227	2	Quantity	49	54	T4	three	"{""mods"": [""IsCount""]}"
S1359645413009816-2227	2	MeasuredEntity	65	74	T5	positions	"{""HasQuantity"": ""T4""}"
S1359645413009816-2227	2	Qualifier	75	90	T6	of the HPT disk	"{""Qualifies"": ""T5""}"
S1359645413009816-2227	3	Quantity	159	162	T7	9mm	"{""unit"": ""mm""}"
S1359645413009816-2227	3	MeasuredEntity	86	90	T8	disk	"{""HasProperty"": ""T9""}"
S1359645413009816-2227	3	MeasuredProperty	147	153	T9	radius	"{""HasQuantity"": ""T7""}"
S1359645413009816-2227	4	MeasuredEntity	29	36	T11	samples	"{""HasQuantity"": ""T10""}"
S1359645413009816-2227	5	MeasuredEntity	86	90	T14	disk	"{""HasProperty"": ""T15""}"
S1359645413009816-2227	6	Quantity	240	246	T16	7.3 mm	"{""unit"": ""mm""}"
S1359645413009816-2227	6	MeasuredProperty	147	153	T18	radius	"{""HasQuantity"": ""T16""}"
S1359645413009816-2227	7	MeasuredEntity	29	36	T20	samples	"{""HasQuantity"": ""T19""}"
