docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0967064513002774-1376	1	Quantity	75	81	T1	220 mL	"{""unit"": ""mL""}"
S0967064513002774-1376	1	MeasuredEntity	82	101	T2	incubation chambers	"{""HasQuantity"": ""T1""}"
S0967064513002774-1376	2	Quantity	411	414	T3	2 h	"{""unit"": ""h""}"
S0967064513002774-1376	2	MeasuredEntity	356	362	T4	corals	"{""HasQuantity"": ""T3""}"
S0967064513002774-1376	3	Quantity	656	660	T5	48 h	"{""unit"": ""h""}"
S0967064513002774-1376	3	MeasuredEntity	632	638	T6	corals	"{""HasQuantity"": ""T5""}"
S0967064513002774-1376	3	Qualifier	601	630	T7	Prior to respiration measures	"{""Qualifies"": ""T5""}"
S0967064513002774-1376	4	Quantity	755	761	T8	40-min	"{""unit"": ""min""}"
S0967064513002774-1376	4	MeasuredEntity	762	768	T9	period	"{""HasQuantity"": ""T8""}"
S0967064513002774-1376	4	Qualifier	694	715	T10	ensuring no headspace	"{""Qualifies"": ""T8""}"
S0967064513002774-1376	4	Qualifier	788	841	T11	during which oxygen saturation did not fall below 80%	"{""Qualifies"": ""T9""}"
S0967064513002774-1376	5	Quantity	838	841	T12	80%	"{""unit"": ""%""}"
S0967064513002774-1376	5	MeasuredProperty	801	818	T14	oxygen saturation	"{""HasQuantity"": ""T12""}"
S0967064513002774-1376	6	Quantity	919	925	T15	−20 °C	"{""unit"": ""\u00b0C""}"
S0967064513002774-1376	6	MeasuredEntity	879	888	T16	fragments	"{""HasProperty"": ""T17""}"
S0967064513002774-1376	7	Quantity	870	877	T18	21 days	"{""unit"": ""days""}"
S0967064513002774-1376	7	MeasuredEntity	853	864	T19	incubations	"{""HasQuantity"": ""T18""}"
S0967064513002774-1376	8	Quantity	416	419	T20	Ten	"{""mods"": [""IsCount""]}"
S0967064513002774-1376	8	MeasuredEntity	420	428	T21	chambers	"{""HasQuantity"": ""T20""}"
S0967064513002774-1376	9	Quantity	473	474	T22	8	"{""mods"": [""IsCount""]}"
S0967064513002774-1376	9	MeasuredEntity	420	428	T23	chambers	"{""HasQuantity"": ""T22""}"
S0967064513002774-1376	9	Qualifier	475	490	T24	for respiration	"{""Qualifies"": ""T22""}"
S0967064513002774-1376	10	Quantity	75	76	T25	2	"{""mods"": [""IsCount""]}"
S0967064513002774-1376	10	MeasuredEntity	93	101	T26	chambers	"{""HasQuantity"": ""T25""}"
