docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0301010413004096-767	1	Quantity	153	168	T1	∼−2 and 500 meV	"{""unit"": ""meV"", ""mods"": [""IsRange"", ""IsApproximate""]}"
S0301010413004096-767	1	MeasuredProperty	128	144	T2	energy transfers	"{""HasQuantity"": ""T1""}"
S0301010413004096-767	2	Quantity	211	214	T4	∼1%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0301010413004096-767	2	MeasuredProperty	197	207	T5	resolution	"{""HasQuantity"": ""T4""}"
S0301010413004096-767	2	MeasuredEntity	185	190	T6	TOSCA	"{""HasProperty"": ""T5""}"
S0301010413004096-767	3	Quantity	256	262	T7	∼2.5 g	"{""unit"": ""g"", ""mods"": [""IsApproximate""]}"
S0301010413004096-767	3	MeasuredEntity	235	254	T8	desolvated NOTT-300	"{""HasQuantity"": ""T7""}"
S0301010413004096-767	4	Quantity	387	396	T10	10−7 mbar	"{""unit"": ""mbar""}"
S0301010413004096-767	4	MeasuredEntity	303	309	T11	sample	"{""HasQuantity"": ""T10""}"
S0301010413004096-767	5	Quantity	401	407	T13	120 °C	"{""unit"": ""\u00b0C""}"
S0301010413004096-767	5	MeasuredEntity	303	309	T14	sample	"{""HasQuantity"": ""T13""}"
S0301010413004096-767	5	MeasuredProperty	468	479	T15	temperature	"{""HasQuantity"": ""T13""}"
S0301010413004096-767	6	Quantity	412	417	T16	1 day	"{""unit"": ""day""}"
S0301010413004096-767	7	Quantity	579	588	T19	5 ± 0.2 K	"{""unit"": ""K"", ""mods"": [""HasTolerance""]}"
S0301010413004096-767	7	MeasuredEntity	487	502	T20	data collection	"{""HasQuantity"": ""T19""}"
S0301010413004096-767	8	Quantity	615	620	T22	99.5%	"{""unit"": ""%""}"
S0301010413004096-767	8	MeasuredEntity	606	613	T23	para-H2	"{""HasQuantity"": ""T22""}"
S0301010413004096-767	9	Quantity	654	661	T25	40–50 K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0301010413004096-767	9	MeasuredEntity	595	613	T26	loading of para-H2	"{""HasQuantity"": ""T25""}"
S0301010413004096-767	9	MeasuredProperty	735	746	T27	temperature	"{""HasQuantity"": ""T25""}"
S0301010413004096-767	9	Qualifier	662	715	T28	in order to ensure that H2 was adsorbed into NOTT-300	"{""Qualifies"": ""T25""}"
S0301010413004096-767	10	Quantity	762	765	T29	5 K	"{""unit"": ""K""}"
S0301010413004096-767	10	MeasuredEntity	790	813	T30	scattering measurements	"{""HasQuantity"": ""T29""}"
S0301010413004096-767	10	MeasuredProperty	735	746	T31	temperature	"{""HasQuantity"": ""T29""}"
