docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213000582-1410	1	Quantity	168	174	T1	single	"{""mods"": [""IsCount""], ""unit"": ""count""}"
S2213158213000582-1410	1	MeasuredEntity	175	201	T2	dipole source localization	"{""HasQuantity"": ""T1""}"
S2213158213000582-1410	2	Quantity	506	511	T3	50 ms	"{""unit"": ""ms""}"
S2213158213000582-1410	2	MeasuredEntity	533	554	T4	STG group differences	"{""HasQuantity"": ""T3""}"
S2213158213000582-1410	2	Qualifier	501	505	T5	left	"{""Qualifies"": ""T4""}"
S2213158213000582-1410	3	Quantity	526	532	T6	100 ms	"{""unit"": ""ms""}"
S2213158213000582-1410	3	MeasuredEntity	533	554	T7	STG group differences	"{""HasQuantity"": ""T6""}"
S2213158213000582-1410	3	Qualifier	516	525	T8	bilateral	"{""Qualifies"": ""T7""}"
S2213158213000582-1410	4	Quantity	608	621	T9	50 and 100 ms	"{""unit"": ""ms"", ""mods"": [""IsList""]}"
S2213158213000582-1410	4	MeasuredEntity	537	554	T10	group differences	"{""HasQuantity"": ""T9""}"
S2213158213000582-1410	4	Qualifier	588	599	T11	bilaterally	"{""Qualifies"": ""T10""}"
