docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1319	1	Quantity	89	110	T1	five enzyme complexes	"{""unit"": ""enzyme complexes"", ""mods"": [""IsCount""]}"
S0925443913001385-1319	1	MeasuredEntity	94	110	T2	enzyme complexes	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	2	Quantity	122	147	T1	approximately 80 proteins	"{""unit"": ""proteins"", ""mods"": [""IsApproximate"", ""IsCount""]}"
S0925443913001385-1319	2	MeasuredEntity	139	147	T2	proteins	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	3	Quantity	162	164	T1	13	"{""mods"": [""IsCount""]}"
S0925443913001385-1319	3	MeasuredEntity	139	147	T2	proteins	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	3	Qualifier	169	212	T3	encoded by the mitochondrial genome (mtDNA)	"{""Qualifies"": ""T1""}"
S0925443913001385-1319	4	Quantity	1403	1426	T1	over a hundred proteins	"{""unit"": ""proteins"", ""mods"": [""IsApproximate"", ""IsCount""]}"
S0925443913001385-1319	4	MeasuredEntity	1418	1426	T2	proteins	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	5	Quantity	3396	3408	T1	2 megadalton	"{""unit"": ""megadalton""}"
S0925443913001385-1319	5	MeasuredEntity	3362	3390	T2	mammalian mitoribosome (55S)	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	6	Quantity	3431	3458	T1	approximately 80 components	"{""unit"": ""components"", ""mods"": [""IsApproximate"", ""IsCount""]}"
S0925443913001385-1319	6	MeasuredEntity	3448	3458	T2	components	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	7	Quantity	3830	3833	T1	70%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0925443913001385-1319	7	MeasuredEntity	3782	3786	T2	rRNA	"{""HasQuantity"": ""T1""}"
S0925443913001385-1319	8	Quantity	3830	3833	T1	70%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0925443913001385-1319	8	MeasuredEntity	3771	3778	T2	protein	"{""HasQuantity"": ""T1""}"
