docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0038071711004354-2370	1	Quantity	186	189	T1	15%	"{""unit"": ""%""}"
S0038071711004354-2370	1	MeasuredEntity	123	125	T2	fL	"{""HasProperty"": ""T3""}"
S0038071711004354-2370	1	MeasuredProperty	165	167	T3	SE	"{""HasQuantity"": ""T1""}"
S0038071711004354-2370	1	Qualifier	168	184	T4	in the afternoon	"{""Qualifies"": ""T1""}"
S0038071711004354-2370	2	Quantity	203	209	T5	14–75%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0038071711004354-2370	2	MeasuredEntity	123	125	T6	fL	"{""HasProperty"": ""T7""}"
S0038071711004354-2370	2	MeasuredProperty	165	167	T7	SE	"{""HasQuantity"": ""T5""}"
S0038071711004354-2370	2	Qualifier	191	202	T8	±t0.05,dƒ =	"{""Qualifies"": ""T5""}"
S0038071711004354-2370	3	Quantity	187	189	T9	5%	"{""unit"": ""%""}"
S0038071711004354-2370	3	MeasuredEntity	218	222	T10	fSOM	"{""HasProperty"": ""T11""}"
S0038071711004354-2370	3	MeasuredProperty	241	244	T11	SEs	"{""HasQuantity"": ""T9""}"
S0038071711004354-2370	3	Qualifier	234	240	T12	lowest	"{""Qualifies"": ""T11""}"
S0038071711004354-2370	4	Quantity	262	268	T13	27–48%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0038071711004354-2370	4	MeasuredEntity	218	222	T14	fSOM	"{""HasProperty"": ""T15""}"
S0038071711004354-2370	4	MeasuredProperty	241	244	T15	SEs	"{""HasQuantity"": ""T13""}"
S0038071711004354-2370	4	Qualifier	191	202	T16	±t0.05,dƒ =	"{""Qualifies"": ""T13""}"
