docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113004989-2841	1	Quantity	216	225	T1	π/640 m−1	"{""unit"": ""m\u207b\u00b9"", ""mods"": []}"
S0960148113004989-2841	1	MeasuredEntity	167	168	T2	k	"{""HasQuantity"": ""T1""}"
S0960148113004989-2841	2	Quantity	232	235	T3	2 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	2	MeasuredEntity	157	159	T4	η0	"{""HasQuantity"": ""T3""}"
S0960148113004989-2841	3	Quantity	241	245	T5	50 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	3	MeasuredEntity	160	161	T6	H	"{""HasQuantity"": ""T5""}"
S0960148113004989-2841	5	Quantity	158	159	T9	0	"{""mods"": [""IsCount""]}"
S0960148113004989-2841	5	MeasuredEntity	75	77	T10	ct	"{""HasQuantity"": ""T9""}"
S0960148113004989-2841	6	Quantity	274	280	T11	0.0025	"{""mods"": [""IsCount""]}"
S0960148113004989-2841	6	MeasuredEntity	269	271	T12	cb	"{""HasQuantity"": ""T11""}"
S0960148113004989-2841	7	Quantity	286	296	T13	9.81 m s−2	"{""unit"": ""m s\u207b\u00b2"", ""mods"": []}"
S0960148113004989-2841	7	MeasuredEntity	201	202	T14	g	"{""HasQuantity"": ""T13""}"
S0960148113004989-2841	8	Quantity	326	332	T15	≈28.9s	"{""unit"": ""s"", ""mods"": [""IsApproximate""]}"
S0960148113004989-2841	8	MeasuredEntity	317	318	T16	T	"{""HasQuantity"": ""T15""}"
S0960148113004989-2841	9	Quantity	218	223	T17	640 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	10	Quantity	445	450	T20	320 m	"{""unit"": ""m"", ""mods"": []}"
S0960148113004989-2841	10	MeasuredEntity	377	399	T21	computational domain Ω	"{""HasProperty"": ""T22""}"
S0960148113004989-2841	10	MeasuredProperty	432	436	T22	size	"{""HasQuantity"": ""T20""}"
