docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003533-5300	1	Quantity	135	144	T1	80 mV m−1	"{""unit"": ""mV m\u22121""}"
S0019103512003533-5300	1	MeasuredEntity	64	78	T2	electric field	"{""HasProperty"": ""T3""}"
S0019103512003533-5300	1	MeasuredProperty	73	87	T3	field strength	"{""HasQuantity"": ""T1""}"
S0019103512003533-5300	1	Qualifier	108	116	T4	moderate	"{""Qualifies"": ""T3""}"
S0019103512003533-5300	2	Quantity	220	237	T5	0.2 to 1.2 mW m−2	"{""unit"": ""mW m\u22122"", ""mods"": [""IsRange""]}"
S0019103512003533-5300	2	MeasuredEntity	203	214	T6	energy flux	"{""HasProperty"": ""T7""}"
S0019103512003533-5300	2	MeasuredProperty	203	214	T7	energy flux	"{""HasQuantity"": ""T5""}"
S0019103512003533-5300	2	Qualifier	164	182	T8	virtually constant	"{""Qualifies"": ""T10""}"
S0019103512003533-5300	3	Quantity	252	262	T9	100 mV m−1	"{""unit"": ""mV m\u22121""}"
S0019103512003533-5300	4	Quantity	281	296	T12	∼550 K to 850 K	"{""unit"": ""K"", ""mods"": [""IsRange"", ""IsApproximate""]}"
S0019103512003533-5300	5	Quantity	526	532	T15	10 keV	"{""unit"": ""keV""}"
S0019103512003533-5300	5	MeasuredEntity	509	522	T16	electron flux	"{""HasProperty"": ""T17""}"
S0019103512003533-5300	7	Quantity	613	619	T19	500 eV	"{""unit"": ""eV""}"
S0019103512003533-5300	7	MeasuredEntity	621	630	T20	electrons	"{""HasProperty"": ""T21""}"
S0019103512003533-5300	7	MeasuredProperty	591	597	T21	energy	"{""HasQuantity"": ""T19""}"
S0019103512003533-5300	7	Qualifier	607	611	T22	soft	"{""Qualifies"": ""T20""}"
