docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1750583613004192-1126	1	Quantity	391	395	T1	1 km	"{""unit"": ""km"", ""mods"": []}"
S1750583613004192-1126	1	MeasuredEntity	342	376	T2	Utsira Formation, a saline aquifer	"{""HasQuantity"": ""T1""}"
S1750583613004192-1126	2	Quantity	418	424	T4	200 km	"{""unit"": ""km"", ""mods"": []}"
S1750583613004192-1126	2	MeasuredEntity	342	376	T5	Utsira Formation, a saline aquifer	"{""HasQuantity"": ""T4""}"
S1750583613004192-1126	3	Quantity	483	497	T7	almost 1 Mt/yr	"{""unit"": ""Mt/yr"", ""mods"": [""IsApproximate""]}"
S1750583613004192-1126	3	MeasuredEntity	501	513	T8	captured CO2	"{""HasQuantity"": ""T7""}"
S1750583613004192-1126	4	Quantity	595	600	T10	eight	"{""unit"": """", ""mods"": [""IsCount""]}"
S1750583613004192-1126	5	Quantity	839	843	T13	nine	"{""unit"": """", ""mods"": [""IsCount""]}"
S1750583613004192-1126	5	MeasuredEntity	849	859	T14	CO2 layers	"{""HasQuantity"": ""T13""}"
S1750583613004192-1126	6	Quantity	675	686	T16	three years	"{""unit"": ""years"", ""mods"": []}"
S1750583613004192-1126	7	Quantity	377	395	T19	approximately 1 km	"{""unit"": ""km"", ""mods"": [""IsApproximate""]}"
