docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0950705113001895-23682	1	Quantity	375	382	T1	Table 5	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	1	MeasuredEntity	362	371	T2	data sets	"{""HasQuantity"": ""T1""}"
S0950705113001895-23682	2	Quantity	564	566	T3	5%	"{""unit"": ""%""}"
S0950705113001895-23682	2	MeasuredProperty	537	551	T5	updating ratio	"{""HasQuantity"": ""T3""}"
S0950705113001895-23682	3	Quantity	606	613	T6	Table 8	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	3	MeasuredEntity	572	592	T7	experimental results	"{""HasQuantity"": ""T6""}"
S0950705113001895-23682	4	Quantity	727	733	T8	Fig. 3	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	4	MeasuredEntity	661	671	T9	algorithms	"{""HasProperty"": ""T10""}"
S0950705113001895-23682	4	MeasuredProperty	629	645	T10	change trendline	"{""HasQuantity"": ""T8""}"
S0950705113001895-23682	5	Quantity	895	902	T11	Table 9	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	5	MeasuredEntity	871	891	T12	experimental results	"{""HasQuantity"": ""T11""}"
S0950705113001895-23682	6	Quantity	1016	1022	T13	Fig. 4	"{""mods"": [""IsCount""]}"
S0950705113001895-23682	6	MeasuredEntity	954	964	T14	algorithms	"{""HasProperty"": ""T15""}"
S0950705113001895-23682	6	MeasuredProperty	922	938	T15	change trendline	"{""HasQuantity"": ""T13""}"
