docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0038071711004354-1644	1	Quantity	43	50	T1	14.8 °C	"{""mods"": [""IsMean""], ""unit"": ""\u00b0C""}"
S0038071711004354-1644	1	MeasuredEntity	7	11	T2	site	"{""HasQuantity"": ""T1""}"
S0038071711004354-1644	1	MeasuredProperty	16	39	T3	mean annual temperature	"{""HasQuantity"": ""T1""}"
S0038071711004354-1644	2	Quantity	85	91	T4	898 mm	"{""mods"": [""IsMean""], ""unit"": ""mm""}"
S0038071711004354-1644	2	MeasuredEntity	7	11	T5	site	"{""HasQuantity"": ""T4""}"
S0038071711004354-1644	2	MeasuredProperty	56	81	T6	mean annual precipitation	"{""HasQuantity"": ""T4""}"
S0038071711004354-1644	3	Quantity	301	307	T7	2–5 cm	"{""mods"": [""IsRange""], ""unit"": ""cm""}"
S0038071711004354-1644	3	MeasuredEntity	252	261	T8	O horizon	"{""HasQuantity"": ""T7""}"
S0038071711004354-1644	3	MeasuredProperty	308	317	T9	thickness	"{""HasQuantity"": ""T7""}"
S0038071711004354-1644	4	Quantity	355	360	T10	0.1 m	"{""unit"": ""m""}"
S0038071711004354-1644	4	MeasuredEntity	364	376	T11	mineral soil	"{""HasQuantity"": ""T10""}"
S0038071711004354-1644	4	Qualifier	345	354	T13	uppermost	"{""Qualifies"": ""T10""}"
S0038071711004354-1644	5	Quantity	394	397	T14	93%	"{""unit"": ""%""}"
S0038071711004354-1644	5	MeasuredEntity	398	402	T15	sand	"{""HasQuantity"": ""T14""}"
S0038071711004354-1644	6	Quantity	404	406	T17	4%	"{""unit"": ""%""}"
S0038071711004354-1644	6	MeasuredEntity	407	411	T18	clay	"{""HasQuantity"": ""T17""}"
S0038071711004354-1644	7	Quantity	395	397	T20	3%	"{""unit"": ""%""}"
S0038071711004354-1644	7	MeasuredEntity	420	424	T21	silt	"{""HasQuantity"": ""T20""}"
