docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213000582-1183	1	Quantity	112	118	T1	100 ms	"{""unit"": ""ms""}"
S2213158213000582-1183	1	MeasuredEntity	142	177	T2	individuals with schizophrenia (SZ)	"{""HasProperty"": ""T3""}"
S2213158213000582-1183	1	MeasuredProperty	119	138	T3	auditory amplitudes	"{""HasQuantity"": ""T1""}"
S2213158213000582-1183	2	Quantity	404	420	T4	greater than 1 s	"{""unit"": ""s""}"
S2213158213000582-1183	2	MeasuredEntity	380	403	T5	interstimulus intervals	"{""HasProperty"": ""T6""}"
S2213158213000582-1183	3	Quantity	729	732	T7	142	"{""mods"": [""IsCount""]}"
S2213158213000582-1183	3	MeasuredEntity	721	723	T8	SZ	"{""HasProperty"": ""T9""}"
S2213158213000582-1183	3	MeasuredProperty	700	701	T9	N	"{""HasQuantity"": ""T7""}"
S2213158213000582-1183	4	Quantity	754	757	T10	221	"{""mods"": [""IsCount""]}"
S2213158213000582-1183	4	MeasuredEntity	746	748	T11	HC	"{""HasProperty"": ""T12""}"
S2213158213000582-1183	4	MeasuredProperty	700	701	T12	N	"{""HasQuantity"": ""T10""}"
S2213158213000582-1183	5	Quantity	112	118	T13	100 ms	"{""unit"": ""ms""}"
S2213158213000582-1183	6	Quantity	1159	1161	T17	79	"{""mods"": [""IsCount""]}"
S2213158213000582-1183	6	MeasuredEntity	1151	1153	T18	SZ	"{""HasProperty"": ""T19""}"
S2213158213000582-1183	6	MeasuredProperty	1155	1156	T19	N	"{""HasQuantity"": ""T17""}"
S2213158213000582-1183	7	Quantity	1175	1177	T20	73	"{""mods"": [""IsCount""]}"
S2213158213000582-1183	7	MeasuredEntity	1167	1169	T21	HC	"{""HasProperty"": ""T22""}"
S2213158213000582-1183	7	MeasuredProperty	1155	1156	T22	N	"{""HasQuantity"": ""T20""}"
