docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103511004994-1607	1	Quantity	183	188	T1	50 km	"{""unit"": ""km""}"
S0019103511004994-1607	1	MeasuredProperty	158	174	T3	minimum distance	"{""HasQuantity"": ""T1""}"
S0019103511004994-1607	2	Quantity	554	558	T4	115°	"{""unit"": ""\u00b0""}"
S0019103511004994-1607	2	MeasuredProperty	535	552	T5	local pitch angle	"{""HasQuantity"": ""T4""}"
S0019103511004994-1607	2	MeasuredEntity	600	634	T6	low-energy telescope of MIMI/LEMMS	"{""HasProperty"": ""T5""}"
S0019103511004994-1607	2	Qualifier	559	569	T7	during E12	"{""Qualifies"": ""T4""}"
S0019103511004994-1607	3	Quantity	574	583	T8	about 75°	"{""unit"": ""\u00b0"", ""mods"": [""IsApproximate""]}"
S0019103511004994-1607	3	MeasuredProperty	535	552	T9	local pitch angle	"{""HasQuantity"": ""T8""}"
S0019103511004994-1607	3	MeasuredEntity	600	634	T10	low-energy telescope of MIMI/LEMMS	"{""HasProperty"": ""T9""}"
S0019103511004994-1607	3	Qualifier	584	591	T11	for E13	"{""Qualifies"": ""T8""}"
S0019103511004994-1607	4	Quantity	1084	1104	T12	tens to hundreds keV	"{""unit"": ""keV"", ""mods"": [""IsRange""]}"
S0019103511004994-1607	4	MeasuredProperty	1105	1113	T13	energies	"{""HasQuantity"": ""T12""}"
S0019103511004994-1607	4	MeasuredEntity	1069	1078	T14	electrons	"{""HasProperty"": ""T13""}"
S0019103511004994-1607	5	Quantity	1318	1327	T15	two steps	"{""mods"": [""IsCount""]}"
S0019103511004994-1607	5	MeasuredEntity	1322	1327	T16	steps	"{""HasQuantity"": ""T15""}"
S0019103511004994-1607	6	Quantity	465	476	T17	four panels	"{""mods"": [""IsCount""]}"
S0019103511004994-1607	6	MeasuredEntity	470	476	T18	panels	"{""HasQuantity"": ""T17""}"
S0019103511004994-1607	7	Quantity	506	516	T19	two panels	"{""mods"": [""IsCount""]}"
S0019103511004994-1607	7	MeasuredEntity	470	476	T20	panels	"{""HasQuantity"": ""T19""}"
