docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003995-2096	1	Quantity	637	647	T1	0.1–1 μbar	"{""unit"": ""\u03bcbar"", ""mods"": [""IsRange""]}"
S0019103512003995-2096	1	MeasuredEntity	605	625	T2	absorbing layer of H	"{""HasQuantity"": ""T1""}"
S0019103512003995-2096	1	MeasuredProperty	583	597	T3	lower boundary	"{""HasQuantity"": ""T1""}"
S0019103512003995-2096	2	Quantity	693	705	T4	8000–11,000K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0019103512003995-2096	2	MeasuredEntity	615	620	T5	layer	"{""HasQuantity"": ""T4""}"
S0019103512003995-2096	2	MeasuredProperty	653	686	T6	mean temperature within the layer	"{""HasQuantity"": ""T4""}"
S0019103512003995-2096	3	Quantity	741	746	T7	2.7Rp	"{""unit"": ""Rp""}"
S0019103512003995-2096	3	MeasuredProperty	715	729	T9	upper boundary	"{""HasQuantity"": ""T7""}"
S0019103512003995-2096	4	Quantity	641	647	T10	1 μbar	"{""unit"": ""\u03bcbar""}"
S0019103512003995-2096	5	Quantity	1049	1069	T13	approximately 8250 K	"{""unit"": ""K"", ""mods"": [""IsApproximate""]}"
S0019103512003995-2096	5	MeasuredEntity	1020	1045	T14	thermosphere of HD209458b	"{""HasQuantity"": ""T13""}"
S0019103512003995-2096	5	MeasuredProperty	996	1012	T15	mean temperature	"{""HasQuantity"": ""T13""}"
S0019103512003995-2096	5	Qualifier	1071	1090	T16	the M7 model of K10	"{""Qualifies"": ""T13""}"
