docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113005727-855	1	Quantity	174	184	T1	1.6 ± 0.2%	"{""unit"": ""%"", ""mods"": [""IsMeanHasSD""]}"
S0960148113005727-855	1	MeasuredEntity	142	155	T2	Wind turbines	"{""HasQuantity"": ""T1""}"
S0960148113005727-855	1	MeasuredProperty	194	209	T3	output per year	"{""HasQuantity"": ""T1""}"
S0960148113005727-855	1	Qualifier	211	246	T4	with average load factors declining	"{""Qualifies"": ""T1""}"
S0960148113005727-855	2	Quantity	252	257	T5	28.5%	"{""unit"": ""%""}"
S0960148113005727-855	2	MeasuredProperty	224	236	T7	load factors	"{""HasQuantity"": ""T5""}"
S0960148113005727-855	2	Qualifier	258	266	T8	when new	"{""Qualifies"": ""T5""}"
S0960148113005727-855	3	Quantity	270	273	T9	21%	"{""unit"": ""%""}"
S0960148113005727-855	3	MeasuredProperty	224	236	T11	load factors	"{""HasQuantity"": ""T9""}"
S0960148113005727-855	3	Qualifier	274	283	T12	at age 19	"{""Qualifies"": ""T9""}"
S0960148113005727-855	4	Quantity	439	442	T13	12%	"{""unit"": ""%""}"
S0960148113005727-855	4	MeasuredEntity	415	426	T14	a wind farm	"{""HasQuantity"": ""T13""}"
S0960148113005727-855	4	MeasuredProperty	429	435	T15	output	"{""HasQuantity"": ""T13""}"
S0960148113005727-855	4	Qualifier	443	470	T16	over a twenty year lifetime	"{""Qualifies"": ""T13""}"
S0960148113005727-855	5	Quantity	520	522	T17	9%	"{""unit"": ""%""}"
S0960148113005727-855	5	MeasuredProperty	487	516	T19	levelised cost of electricity	"{""HasQuantity"": ""T17""}"
