docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383913001567-6892	1	Quantity	15	19	T1	40 m	"{""unit"": ""m""}"
S0378383913001567-6892	1	MeasuredEntity	4	11	T2	channel	"{""HasQuantity"": ""T1""}"
S0378383913001567-6892	2	Quantity	29	33	T4	90 m	"{""unit"": ""m""}"
S0378383913001567-6892	2	MeasuredEntity	4	11	T5	channel	"{""HasQuantity"": ""T4""}"
S0378383913001567-6892	3	Quantity	44	47	T7	two	"{""mods"": [""IsCount""]}"
S0378383913001567-6892	3	MeasuredEntity	48	78	T8	symmetrical wall constrictions	"{""HasQuantity"": ""T7""}"
S0378383913001567-6892	3	Qualifier	79	94	T9	from both sides	"{""Qualifies"": ""T8""}"
S0378383913001567-6892	4	Quantity	110	112	T10	5°	"{""unit"": ""degrees""}"
S0378383913001567-6892	4	MeasuredEntity	100	107	T11	angle β	"{""HasQuantity"": ""T10""}"
S0378383913001567-6892	4	MeasuredProperty	100	105	T12	angle	"{""HasQuantity"": ""T10""}"
S0378383913001567-6892	4	Qualifier	113	131	T13	to the x-direction	"{""Qualifies"": ""T11""}"
S0378383913001567-6892	5	Quantity	151	155	T14	10 m	"{""unit"": ""m""}"
S0378383913001567-6892	5	MeasuredEntity	120	121	T15	x	"{""HasQuantity"": ""T14""}"
S0378383913001567-6892	5	Qualifier	133	146	T17	starting from	"{""Qualifies"": ""T14""}"
S0378383913001567-6892	6	Quantity	44	47	T18	two	"{""mods"": [""IsCount""]}"
S0378383913001567-6892	7	Quantity	208	211	T20	121	"{""mods"": [""IsCount""]}"
S0378383913001567-6892	7	MeasuredEntity	199	203	T21	grid	"{""HasQuantity"": ""T20""}"
S0378383913001567-6892	8	Quantity	214	216	T23	53	"{""mods"": [""IsCount""]}"
S0378383913001567-6892	8	MeasuredEntity	199	203	T24	grid	"{""HasQuantity"": ""T23""}"
