docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927775713009606-1361	1	Quantity	77	85	T1	0.097 nm	"{""unit"": ""nm""}"
S0927775713009606-1361	1	MeasuredEntity	49	53	T2	Cd2+	"{""HasProperty"": ""T3""}"
S0927775713009606-1361	1	MeasuredProperty	61	73	T3	ionic radius	"{""HasQuantity"": ""T1""}"
S0927775713009606-1361	2	Quantity	246	260	T4	ca. 0.4–1.0 nm	"{""unit"": ""nm"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0927775713009606-1361	2	MeasuredEntity	190	226	T5	internal cavity of the amylose helix	"{""HasProperty"": ""T6""}"
S0927775713009606-1361	2	MeasuredProperty	147	155	T6	diameter	"{""HasQuantity"": ""T4""}"
S0927775713009606-1361	2	Qualifier	279	329	T7	presumably flexible under the synthesis conditions	"{""Qualifies"": ""T5""}"
S0927775713009606-1361	3	Quantity	532	544	T8	0.19–0.21 nm	"{""unit"": ""nm"", ""mods"": [""IsRange""]}"
S0927775713009606-1361	3	MeasuredEntity	559	584	T9	adjacent glucose residues	"{""HasProperty"": ""T10""}"
S0927775713009606-1361	3	MeasuredProperty	506	525	T10	H-bonding distances	"{""HasQuantity"": ""T8""}"
