docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-4158	1	Quantity	704	715	T1	0.51–0.85 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0019103513005058-4158	1	MeasuredEntity	666	678	T2	soil on Mars	"{""HasProperty"": ""T3""}"
S0019103513005058-4158	1	MeasuredProperty	684	700	T3	1/e mixing depth	"{""HasQuantity"": ""T1""}"
S0019103513005058-4158	1	Qualifier	619	678	T4	small post-Noachian impactors have churned the soil on Mars	"{""Qualifies"": ""T1""}"
S0019103513005058-4158	2	Quantity	767	776	T5	1.5–2.6 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0019103513005058-4158	2	MeasuredProperty	695	700	T7	depth	"{""HasQuantity"": ""T5""}"
S0019103513005058-4158	2	Qualifier	717	746	T8	Taking three e-folding depths	"{""Qualifies"": ""T5""}"
S0019103513005058-4158	3	Quantity	796	800	T9	∼2 m	"{""unit"": ""m"", ""mods"": [""IsApproximate""]}"
S0019103513005058-4158	3	MeasuredProperty	740	745	T11	depth	"{""HasQuantity"": ""T9""}"
S0019103513005058-4158	3	Qualifier	717	746	T12	Taking three e-folding depths	"{""Qualifies"": ""T9""}"
S0019103513005058-4158	4	Quantity	858	866	T13	1 g cm−3	"{""unit"": ""g cm\u207b\u00b3""}"
S0019103513005058-4158	4	MeasuredEntity	842	846	T14	soil	"{""HasProperty"": ""T15""}"
S0019103513005058-4158	4	MeasuredProperty	847	854	T15	density	"{""HasQuantity"": ""T13""}"
S0019103513005058-4158	4	Qualifier	867	892	T16	(Moore and Jakosky, 1989)	"{""Qualifies"": ""T13""}"
S0019103513005058-4158	5	Quantity	724	729	T17	three	"{""mods"": [""IsCount""]}"
S0019103513005058-4158	5	MeasuredEntity	730	746	T18	e-folding depths	"{""HasQuantity"": ""T17""}"
