docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-3917	1	Quantity	409	420	T1	0.02 cm s−1	"{""unit"": ""cm s\u22121""}"
S0019103513005058-3917	1	MeasuredEntity	424	435	T2	all species	"{""HasQuantity"": ""T1""}"
S0019103513005058-3917	1	MeasuredProperty	386	405	T3	deposition velocity	"{""HasQuantity"": ""T1""}"
S0019103513005058-3917	1	Qualifier	343	373	T4	Following Zahnle et al. (2008)	"{""Qualifies"": ""T1""}"
S0019103513005058-3917	2	Quantity	521	525	T6	zero	"{""mods"": [""IsCount""]}"
S0019103513005058-3917	2	MeasuredEntity	495	497	T7	O2	"{""HasQuantity"": ""T6""}"
S0019103513005058-3917	2	MeasuredEntity	499	501	T8	H2	"{""HasQuantity"": ""T6""}"
S0019103513005058-3917	2	MeasuredEntity	507	509	T9	CO	"{""HasQuantity"": ""T6""}"
S0019103513005058-3917	2	MeasuredProperty	591	610	T10	deposition velocity	"{""HasQuantity"": ""T6""}"
S0019103513005058-3917	2	MeasuredProperty	591	610	T11	deposition velocity	"{""HasQuantity"": ""T6""}"
S0019103513005058-3917	2	MeasuredProperty	591	610	T12	deposition velocity	"{""HasQuantity"": ""T6""}"
S0019103513005058-3917	2	Qualifier	527	556	T13	following Zahnle et al., 2008	"{""Qualifies"": ""T6""}"
S0019103513005058-3917	3	Quantity	521	525	T14	zero	"{""mods"": [""IsCount""]}"
S0019103513005058-3917	3	MeasuredProperty	591	610	T38	deposition velocity	"{""HasQuantity"": ""T14""}"
