docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063312003054-2264	1	Quantity	266	272	T1	∼400eV	"{""unit"": ""eV"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2264	1	MeasuredProperty	245	248	T2	DEF	"{""HasQuantity"": ""T1""}"
S0032063312003054-2264	1	MeasuredEntity	252	262	T3	heavy-ions	"{""HasProperty"": ""T2""}"
S0032063312003054-2264	1	Qualifier	236	244	T4	very low	"{""Qualifies"": ""T2""}"
S0032063312003054-2264	2	Quantity	517	522	T5	∼10eV	"{""unit"": ""eV"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2264	2	MeasuredProperty	501	509	T6	energies	"{""HasQuantity"": ""T5""}"
S0032063312003054-2264	2	MeasuredEntity	485	495	T7	heavy-ions	"{""HasProperty"": ""T6""}"
S0032063312003054-2264	2	Qualifier	523	576	T8	at the location of the accelerated electron signature	"{""Qualifies"": ""T5""}"
S0032063312003054-2264	3	Quantity	580	593	T9	around 100 km	"{""unit"": ""km"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2264	3	MeasuredEntity	485	495	T11	heavy-ions	"{""HasProperty"": ""T10""}"
S0032063312003054-2264	4	Quantity	697	703	T13	400 km	"{""unit"": ""km""}"
S0032063312003054-2264	4	MeasuredEntity	659	693	T14	closed crustal magnetic field line	"{""HasQuantity"": ""T13""}"
S0032063312003054-2264	4	Qualifier	694	703	T15	at 400 km	"{""Qualifies"": ""T14""}"
