docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378112713005288-1948	1	Quantity	239	240	T1	3	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	2	Quantity	242	245	T2	8.9	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	3	Quantity	249	252	T3	4.1	"{""unit"": ""F""}"
S0378112713005288-1948	4	Quantity	258	262	T4	0.03	"{""unit"": ""p""}"
S0378112713005288-1948	5	Quantity	265	268	T7	20%	"{""unit"": ""%""}"
S0378112713005288-1948	5	MeasuredEntity	276	300	T8	total observed variation	"{""HasQuantity"": ""T7""}"
S0378112713005288-1948	6	Quantity	485	489	T10	0.01	"{""unit"": ""p""}"
S0378112713005288-1948	6	Qualifier	483	484	T11	<	"{""Qualifies"": ""T10""}"
S0378112713005288-1948	7	Quantity	251	252	T14	1	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	8	Quantity	758	762	T15	3.95	"{""mods"": [""IsCount""]}"
S0378112713005288-1948	9	Quantity	766	770	T16	1.75	"{""unit"": ""F""}"
S0378112713005288-1948	9	MeasuredEntity	719	751	T17	brown earth and peaty gley soils	"{""HasQuantity"": ""T16""}"
