docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813002420-975	1	Quantity	194	199	T1	99.9%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0927024813002420-975	1	MeasuredEntity	189	192	T2	C60	"{""HasQuantity"": ""T1""}"
S0927024813002420-975	1	MeasuredProperty	200	204	T3	pure	"{""HasQuantity"": ""T1""}"
S0927024813002420-975	2	Quantity	535	547	T4	∼1×10−5 Torr	"{""unit"": ""Torr"", ""mods"": [""IsApproximate""]}"
S0927024813002420-975	2	MeasuredEntity	523	534	T5	high vacuum	"{""HasQuantity"": ""T4""}"
S0927024813002420-975	3	Quantity	568	577	T6	300±15 °C	"{""unit"": ""\u00b0C"", ""mods"": [""HasTolerance""]}"
S0927024813002420-975	3	MeasuredEntity	494	505	T7	evaporation	"{""HasProperty"": ""T8""}"
S0927024813002420-975	3	MeasuredProperty	553	564	T8	temperature	"{""HasQuantity"": ""T6""}"
S0927024813002420-975	4	Quantity	629	639	T9	∼0.5–5 Å/s	"{""unit"": ""\u00c5/s"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0927024813002420-975	4	MeasuredEntity	602	624	T10	PTh and C60 deposition	"{""HasProperty"": ""T11""}"
S0927024813002420-975	4	MeasuredProperty	583	598	T11	individual rate	"{""HasQuantity"": ""T9""}"
S0927024813002420-975	5	Quantity	703	727	T12	approximately ∼1.5–3 Å/s	"{""unit"": ""\u00c5/s"", ""mods"": [""IsApproximate"", ""IsRange"", ""IsMean""]}"
S0927024813002420-975	5	MeasuredEntity	614	624	T13	deposition	"{""HasProperty"": ""T14""}"
S0927024813002420-975	5	MeasuredProperty	678	698	T14	average overall rate	"{""HasQuantity"": ""T12""}"
S0927024813002420-975	6	Quantity	1030	1035	T15	20–25	"{""mods"": [""IsCount"", ""IsRange""]}"
S0927024813002420-975	6	MeasuredEntity	973	987	T16	evaporated PTh	"{""HasProperty"": ""T17""}"
S0927024813002420-975	6	MeasuredProperty	1000	1028	T17	effective conjugation length	"{""HasQuantity"": ""T15""}"
S0927024813002420-975	7	Quantity	1053	1060	T18	≈2.0 eV	"{""unit"": ""eV"", ""mods"": [""IsApproximate""]}"
S0927024813002420-975	7	MeasuredEntity	973	987	T19	evaporated PTh	"{""HasProperty"": ""T20""}"
S0927024813002420-975	7	MeasuredProperty	1051	1053	T20	Eg	"{""HasQuantity"": ""T18""}"
S0927024813002420-975	8	Quantity	1086	1104	T21	~1500–2000 g mol−1	"{""unit"": ""g mol\u22121"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0927024813002420-975	8	MeasuredProperty	1084	1086	T23	Mw	"{""HasQuantity"": ""T21""}"
