docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113000738-647	1	Quantity	14	17	T1	two	"{""mods"": [""IsCount""]}"
S2213671113000738-647	1	MeasuredEntity	8	25	T2	first two animals	"{""HasQuantity"": ""T1""}"
S2213671113000738-647	2	Quantity	32	39	T3	1 and 4	"{""mods"": [""IsList"", ""IsCount""], ""unit"": ""Nos.""}"
S2213671113000738-647	2	MeasuredEntity	8	25	T4	first two animals	"{""HasQuantity"": ""T3""}"
S2213671113000738-647	3	Quantity	14	17	T5	two	"{""mods"": [""IsCount""]}"
S2213671113000738-647	4	Quantity	188	195	T7	6 and 8	"{""mods"": [""IsList"", ""IsCount""], ""unit"": ""Nos.""}"
S2213671113000738-647	4	MeasuredEntity	164	181	T8	other two animals	"{""HasQuantity"": ""T7""}"
S2213671113000738-647	5	Quantity	1073	1081	T9	12 weeks	"{""unit"": ""weeks""}"
S2213671113000738-647	5	MeasuredEntity	991	1000	T10	teratomas	"{""HasQuantity"": ""T9""}"
S2213671113000738-647	5	Qualifier	1066	1081	T12	within 12 weeks	"{""Qualifies"": ""T11""}"
