docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1646	1	Quantity	277	283	T1	10–30%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0925443913001385-1646	1	MeasuredEntity	247	275	T2	isokinetic sucrose gradients	"{""HasQuantity"": ""T1""}"
S0925443913001385-1646	1	Qualifier	285	300	T4	as in Ref. [47]	"{""Qualifies"": ""T1""}"
S0925443913001385-1646	2	Quantity	676	683	T5	1 and 2	"{""mods"": [""IsList"", ""IsCount""]}"
S0925443913001385-1646	2	MeasuredEntity	655	664	T6	free pool	"{""HasQuantity"": ""T5""}"
S0925443913001385-1646	2	MeasuredProperty	579	588	T7	fractions	"{""HasQuantity"": ""T5""}"
S0925443913001385-1646	2	Qualifier	685	691	T8	Fig. 5	"{""Qualifies"": ""T5""}"
S0925443913001385-1646	3	Quantity	1438	1441	T9	63%	"{""unit"": ""%""}"
S0925443913001385-1646	3	MeasuredEntity	1383	1397	T10	Overall levels	"{""HasQuantity"": ""T9""}"
S0925443913001385-1646	3	Qualifier	1460	1467	T12	Fig. 5B	"{""Qualifies"": ""T9""}"
S0925443913001385-1646	4	Quantity	1092	1099	T13	4 and 5	"{""mods"": [""IsList"", ""IsCount""]}"
S0925443913001385-1646	4	MeasuredEntity	1043	1050	T14	MRPS18B	"{""HasQuantity"": ""T13""}"
S0925443913001385-1646	4	MeasuredProperty	1066	1073	T15	amounts	"{""HasQuantity"": ""T13""}"
S0925443913001385-1646	5	Quantity	1561	1563	T16	11	"{""mods"": [""IsCount""]}"
S0925443913001385-1646	5	MeasuredProperty	1571	1577	T18	levels	"{""HasQuantity"": ""T16""}"
S0925443913001385-1646	5	Qualifier	1603	1624	T19	Fig. 5A bottom panels	"{""Qualifies"": ""T16""}"
