docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0012821X12004384-1284	1	Quantity	146	157	T1	225 samples	"{""unit"": ""samples"", ""mods"": [""IsCount""]}"
S0012821X12004384-1284	1	MeasuredEntity	150	157	T2	samples	"{""HasQuantity"": ""T1""}"
S0012821X12004384-1284	1	MeasuredProperty	74	90	T3	C and N analyses	"{""HasQuantity"": ""T1""}"
S0012821X12004384-1284	2	Quantity	324	329	T4	1.167	"{""mods"": [""IsCount""]}"
S0012821X12004384-1284	2	MeasuredEntity	272	289	T5	C/N atomic ratios	"{""HasQuantity"": ""T4""}"
S0012821X12004384-1284	3	Quantity	397	402	T5	±<0.1	"{""mods"": [""HasTolerance""]}"
S0012821X12004384-1284	3	MeasuredProperty	384	393	T6	precision	"{""HasQuantity"": ""T5""}"
S0012821X12004384-1284	4	Quantity	447	468	T7	289 bulk rock samples	"{""unit"": ""samples"", ""mods"": [""IsCount""]}"
S0012821X12004384-1284	4	MeasuredEntity	451	468	T8	bulk rock samples	"{""HasQuantity"": ""T7""}"
S0012821X12004384-1284	5	Quantity	748	752	T9	24 h	"{""unit"": ""h""}"
S0012821X12004384-1284	5	MeasuredEntity	669	676	T10	samples	"{""HasQuantity"": ""T9""}"
S0012821X12004384-1284	6	Quantity	811	815	T12	93:7	"{""unit"": ""v/v""}"
S0012821X12004384-1284	6	MeasuredEntity	759	777	T13	azeotropic mixture	"{""HasQuantity"": ""T12""}"
S0012821X12004384-1284	7	Quantity	1128	1130	T14	5%	"{""unit"": ""%""}"
S0012821X12004384-1284	7	MeasuredEntity	1131	1134	T15	HCl	"{""HasQuantity"": ""T14""}"
S0012821X12004384-1284	8	Quantity	1252	1259	T16	>250 μm	"{""unit"": ""\u03bcm""}"
S0012821X12004384-1284	8	MeasuredEntity	1260	1274	T17	size fractions	"{""HasQuantity"": ""T16""}"
S0012821X12004384-1284	9	Quantity	1328	1338	T18	35 samples	"{""unit"": ""samples"", ""mods"": [""IsCount""]}"
S0012821X12004384-1284	9	MeasuredEntity	1331	1338	T19	samples	"{""HasQuantity"": ""T18""}"
S0012821X12004384-1284	10	Quantity	1711	1715	T20	0.4‰	"{""unit"": ""\u2030"", ""mods"": [""IsMean""]}"
S0012821X12004384-1284	10	MeasuredProperty	1663	1681	T21	standard deviation	"{""HasQuantity"": ""T20""}"
