docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063313003218-6651	1	Quantity	396	400	T1	~1kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	1	MeasuredEntity	360	394	T2	limit of present HST detectability	"{""HasQuantity"": ""T1""}"
S0032063313003218-6651	2	Quantity	527	531	T1	~74°	"{""unit"": ""\u00b0"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	2	MeasuredEntity	517	523	T2	maxima	"{""HasProperty"": ""T3""}"
S0032063313003218-6651	2	MeasuredProperty	532	540	T3	latitude	"{""HasQuantity"": ""T1""}"
S0032063313003218-6651	3	Quantity	604	608	T1	~80°	"{""unit"": ""\u00b0"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	3	MeasuredEntity	517	523	T2	maxima	"{""HasProperty"": ""T3""}"
S0032063313003218-6651	3	MeasuredProperty	532	540	T3	latitude	"{""HasQuantity"": ""T1""}"
S0032063313003218-6651	4	Quantity	742	747	T1	~88kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	5	Quantity	764	769	T1	~79kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	6	Quantity	821	831	T1	~7.85mWm−2	"{""unit"": ""mWm\u22122"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	6	MeasuredProperty	803	807	T3	flux	"{""HasQuantity"": ""T1""}"
S0032063313003218-6651	7	Quantity	863	872	T1	~8.8mWm−2	"{""unit"": ""mWm\u22122"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	7	MeasuredProperty	803	807	T3	flux	"{""HasQuantity"": ""T1""}"
S0032063313003218-6651	8	Quantity	836	840	T1	~10%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	9	Quantity	1023	1028	T1	~15kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	9	MeasuredEntity	982	1019	T2	polar emission (region II/I boundary)	"{""HasProperty"": ""T3""}"
