docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063312003054-2501	1	Quantity	17	27	T1	689 events	"{""unit"": ""events"", ""mods"": [""IsCount""]}"
S0032063312003054-2501	1	MeasuredEntity	31	64	T2	electron precipitation signatures	"{""HasQuantity"": ""T1""}"
S0032063312003054-2501	2	Quantity	66	68	T3	85	"{""mods"": [""IsCount""]}"
S0032063312003054-2501	2	MeasuredEntity	31	64	T4	electron precipitation signatures	"{""HasQuantity"": ""T3""}"
S0032063312003054-2501	2	Qualifier	83	127	T5	with a concurrent acceleration of heavy-ions	"{""Qualifies"": ""T3""}"
S0032063312003054-2501	3	Quantity	147	150	T6	12%	"{""unit"": ""%""}"
S0032063312003054-2501	3	MeasuredEntity	154	178	T7	precipitation signatures	"{""HasQuantity"": ""T6""}"
S0032063312003054-2501	3	Qualifier	179	209	T8	occurring on ∼5% of MEX orbits	"{""Qualifies"": ""T6""}"
S0032063312003054-2501	4	Quantity	192	195	T9	∼5%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2501	4	MeasuredEntity	199	209	T10	MEX orbits	"{""HasQuantity"": ""T9""}"
S0032063312003054-2501	5	Quantity	216	225	T11	37 events	"{""unit"": ""events"", ""mods"": [""IsCount""]}"
S0032063312003054-2501	5	MeasuredEntity	229	262	T12	electron precipitation signatures	"{""HasQuantity"": ""T11""}"
S0032063312003054-2501	6	Quantity	193	195	T14	5%	"{""unit"": ""%""}"
S0032063312003054-2501	6	MeasuredEntity	154	178	T15	precipitation signatures	"{""HasQuantity"": ""T14""}"
S0032063312003054-2501	7	Quantity	444	447	T16	∼2%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2501	7	MeasuredEntity	451	461	T17	MEX orbits	"{""HasQuantity"": ""T16""}"
