docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167577X13006393-644	1	Quantity	60	73	T1	above 1000 °C	"{""unit"": ""\u00b0C"", ""mods"": [""IsRange""]}"
S0167577X13006393-644	1	MeasuredEntity	18	30	T2	HA particles	"{""HasQuantity"": ""T1""}"
S0167577X13006393-644	1	MeasuredProperty	93	114	T3	sintering temperature	"{""HasQuantity"": ""T1""}"
S0167577X13006393-644	1	Qualifier	34	50	T4	usually reported	"{""Qualifies"": ""T1""}"
S0167577X13006393-644	2	Quantity	303	315	T5	upto 1200 °C	"{""unit"": ""\u00b0C"", ""mods"": [""IsRange""]}"
S0167577X13006393-644	2	MeasuredEntity	221	228	T6	pure HA	"{""HasQuantity"": ""T5""}"
S0167577X13006393-644	2	Qualifier	256	286	T8	in an air and argon atmosphere	"{""Qualifies"": ""T6""}"
S0167577X13006393-644	2	Qualifier	316	323	T9	[18–20]	"{""Qualifies"": ""T5""}"
S0167577X13006393-644	3	Quantity	370	386	T10	as low as 800 °C	"{""unit"": ""\u00b0C"", ""mods"": [""IsApproximate""]}"
S0167577X13006393-644	3	MeasuredEntity	409	437	T11	calcium deficient HA samples	"{""HasQuantity"": ""T10""}"
S0167577X13006393-644	3	MeasuredProperty	334	347	T12	decomposition	"{""HasQuantity"": ""T10""}"
S0167577X13006393-644	3	Qualifier	438	442	T13	[19]	"{""Qualifies"": ""T10""}"
S0167577X13006393-644	4	Quantity	240	244	T14	1.67	"{""mods"": [""IsCount""]}"
S0167577X13006393-644	4	MeasuredEntity	221	228	T15	pure HA	"{""HasQuantity"": ""T14""}"
S0167577X13006393-644	4	MeasuredProperty	230	239	T16	ratio CaP	"{""HasQuantity"": ""T14""}"
