docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1359645413009816-2973	1	Quantity	245	263	T1	(0.04–0.10)×10-10m	"{""unit"": ""10-10m"", ""mods"": [""IsRange""]}"
S1359645413009816-2973	1	MeasuredEntity	235	237	T2	Au	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	1	MeasuredProperty	241	244	T3	eGB	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	1	Qualifier	169	222	T4	From high-resolution transmission electron microscopy	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	1	Qualifier	265	274	T5	Ref. [22]	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	2	Quantity	283	294	T1	0.12×10-10m	"{""unit"": ""10-10m""}"
S1359645413009816-2973	2	MeasuredEntity	235	237	T2	Au	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	2	MeasuredProperty	241	244	T3	eGB	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	2	Qualifier	296	305	T5	Ref. [23]	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	3	Quantity	408	419	T1	0.64×10-10m	"{""unit"": ""10-10m""}"
S1359645413009816-2973	3	MeasuredEntity	381	394	T2	Al tricrystal	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	3	MeasuredProperty	404	407	T3	eGB	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	3	Qualifier	321	374	T4	From measurements of the grain boundary contact angle	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	3	Qualifier	460	490	T5	applying a thermodynamic model	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	4	Quantity	547	558	T1	0.23×10-10m	"{""unit"": ""10-10m""}"
S1359645413009816-2973	4	MeasuredEntity	496	514	T2	nanocrystalline Pd	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	4	MeasuredProperty	543	546	T3	eGB	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	4	Qualifier	591	616	T4	from density measurements	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	5	Quantity	563	574	T1	0.19×10-10m	"{""unit"": ""10-10m""}"
S1359645413009816-2973	5	MeasuredEntity	524	526	T2	Fe	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	5	MeasuredProperty	543	546	T3	eGB	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	5	Qualifier	621	654	T4	modeling of grain growth kinetics	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	6	Quantity	1020	1038	T1	(0.28–0.42)×10-10m	"{""unit"": ""10-10m"", ""mods"": [""IsRange""]}"
S1359645413009816-2973	6	MeasuredEntity	1012	1014	T2	Ni	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	6	MeasuredProperty	1016	1019	T3	eGB	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	6	Qualifier	973	1008	T4	from molecular dynamics simulations	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	6	Qualifier	1043	1077	T5	random high-angle grain boundaries	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	7	Quantity	1091	1109	T1	(0.39–0.41)×10-10m	"{""unit"": ""10-10m"", ""mods"": [""IsRange""]}"
S1359645413009816-2973	7	MeasuredEntity	1130	1149	T2	Σ5 grain boundaries	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	7	MeasuredProperty	1016	1019	T3	eGB	"{""HasQuantity"": ""T1""}"
S1359645413009816-2973	7	Qualifier	1111	1124	T5	at T = 1200 K	"{""Qualifies"": ""T1""}"
S1359645413009816-2973	8	Quantity	1118	1124	T1	1200 K	"{""unit"": ""K""}"
