docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113000738-738	1	Quantity	544	552	T1	6 months	"{""unit"": ""months""}"
S2213671113000738-738	1	MeasuredEntity	459	482	T2	immunosuppressive drugs	"{""HasQuantity"": ""T1""}"
S2213671113000738-738	2	Quantity	660	686	T4	more than 50,000 TH+ cells	"{""unit"": ""cells"", ""mods"": [""IsCount""]}"
S2213671113000738-738	2	MeasuredEntity	677	686	T5	TH+ cells	"{""HasQuantity"": ""T4""}"
S2213671113000738-738	2	Qualifier	634	654	T7	without HLA matching	"{""Qualifies"": ""T4""}"
S2213671113000738-738	3	Quantity	867	871	T8	1/10	"{""mods"": [""IsCount""]}"
S2213671113000738-738	3	MeasuredProperty	851	856	T10	level	"{""HasQuantity"": ""T8""}"
S2213671113000738-738	4	Quantity	1005	1013	T11	2 months	"{""unit"": ""months""}"
S2213671113000738-738	4	MeasuredEntity	971	991	T12	serum level of IFN-γ	"{""HasQuantity"": ""T11""}"
S2213671113000738-738	5	Quantity	1084	1096	T14	3.5–4 months	"{""unit"": ""months"", ""mods"": [""IsRange""]}"
S2213671113000738-738	6	Quantity	1903	1908	T17	1/100	"{""mods"": [""IsCount""]}"
S2213671113000738-738	6	MeasuredProperty	1893	1898	T19	level	"{""HasQuantity"": ""T17""}"
