docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383912000130-3601	1	Quantity	410	416	T1	1.5 mm	"{""unit"": ""mm""}"
S0378383912000130-3601	1	MeasuredEntity	359	374	T2	beach materials	"{""HasQuantity"": ""T1""}"
S0378383912000130-3601	1	MeasuredProperty	388	405	T3	sediment diameter	"{""HasQuantity"": ""T1""}"
S0378383912000130-3601	1	Qualifier	380	387	T4	nominal	"{""Qualifies"": ""T3""}"
S0378383912000130-3601	2	Quantity	421	427	T5	8.5 mm	"{""unit"": ""mm""}"
S0378383912000130-3601	2	MeasuredEntity	359	374	T6	beach materials	"{""HasQuantity"": ""T5""}"
S0378383912000130-3601	2	MeasuredProperty	388	405	T7	sediment diameter	"{""HasQuantity"": ""T5""}"
S0378383912000130-3601	2	Qualifier	380	387	T8	nominal	"{""Qualifies"": ""T7""}"
S0378383912000130-3601	3	Quantity	531	537	T9	600 mm	"{""unit"": ""mm""}"
S0378383912000130-3601	3	MeasuredEntity	473	488	T10	water reservoir	"{""HasQuantity"": ""T9""}"
S0378383912000130-3601	3	MeasuredProperty	502	513	T11	water depth	"{""HasQuantity"": ""T9""}"
S0378383912000130-3601	3	Qualifier	494	501	T12	initial	"{""Qualifies"": ""T11""}"
S0378383912000130-3601	4	Quantity	673	678	T13	62 mm	"{""unit"": ""mm""}"
S0378383912000130-3601	4	MeasuredEntity	586	591	T14	beach	"{""HasQuantity"": ""T13""}"
S0378383912000130-3601	4	MeasuredProperty	658	669	T15	water level	"{""HasQuantity"": ""T13""}"
S0378383912000130-3601	4	Qualifier	650	657	T16	initial	"{""Qualifies"": ""T15""}"
S0378383912000130-3601	4	Qualifier	679	700	T17	in front of the beach	"{""Qualifies"": ""T15""}"
S0378383912000130-3601	5	Quantity	673	678	T18	62 mm	"{""unit"": ""mm""}"
S0378383912000130-3601	5	MeasuredEntity	586	591	T19	beach	"{""HasQuantity"": ""T18""}"
S0378383912000130-3601	5	MeasuredProperty	721	738	T20	groundwater level	"{""HasQuantity"": ""T18""}"
S0378383912000130-3601	5	Qualifier	707	720	T21	corresponding	"{""Qualifies"": ""T20""}"
S0378383912000130-3601	5	Qualifier	748	764	T22	within the beach	"{""Qualifies"": ""T20""}"
S0378383912000130-3601	6	Quantity	918	922	T23	1:10	"{""mods"": [""IsCount""]}"
S0378383912000130-3601	6	MeasuredEntity	908	913	T24	beach	"{""HasQuantity"": ""T23""}"
S0378383912000130-3601	6	MeasuredProperty	895	900	T25	slope	"{""HasQuantity"": ""T23""}"
S0378383912000130-3601	7	Quantity	355	358	T26	two	"{""mods"": [""IsCount""]}"
S0378383912000130-3601	7	MeasuredEntity	359	374	T27	beach materials	"{""HasQuantity"": ""T26""}"
