docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0022399913003358-943	1	Quantity	116	122	T1	[9,12]	"{""unit"": ""citation"", ""mods"": [""IsList""]}"
S0022399913003358-943	1	MeasuredEntity	87	115	T2	hysteria and hypochondriasis	"{""HasQuantity"": ""T1""}"
S0022399913003358-943	2	Quantity	137	141	T4	[13]	"{""unit"": ""citation""}"
S0022399913003358-943	2	MeasuredEntity	124	136	T5	introversion	"{""HasQuantity"": ""T4""}"
S0022399913003358-943	3	Quantity	183	187	T7	[14]	"{""unit"": ""citation""}"
S0022399913003358-943	3	MeasuredEntity	163	182	T8	emotional isolation	"{""HasQuantity"": ""T7""}"
S0022399913003358-943	4	Quantity	425	429	T10	[15]	"{""unit"": ""citation""}"
S0022399913003358-943	5	Quantity	545	549	T13	[16]	"{""unit"": ""citation""}"
S0022399913003358-943	5	Quantity	551	557	T14	p. 301	"{""unit"": ""p.""}"
S0022399913003358-943	5	MeasuredEntity	460	543	T15	individual differences in the tendency to experience negative, distressing emotions	"{""HasQuantity"": ""T13""}"
S0022399913003358-943	5	Qualifier	550	558	T17	(p. 301)	"{""Qualifies"": ""T13""}"
S0022399913003358-943	6	Quantity	740	744	T18	[17]	"{""unit"": ""citation""}"
S0022399913003358-943	7	Quantity	1038	1042	T21	[18]	"{""unit"": ""citation""}"
S0022399913003358-943	8	Quantity	1147	1151	T24	[19]	"{""unit"": ""citation""}"
S0022399913003358-943	8	MeasuredEntity	1075	1120	T25	arthritis, kidney/liver disease, and diabetes	"{""HasQuantity"": ""T24""}"
S0022399913003358-943	9	Quantity	1226	1230	T27	[20]	"{""unit"": ""citation""}"
S0022399913003358-943	9	MeasuredEntity	1208	1225	T28	tinnitus patients	"{""HasQuantity"": ""T27""}"
S0022399913003358-943	10	Quantity	1427	1431	T30	[21]	"{""unit"": ""citation""}"
S0022399913003358-943	11	Quantity	1464	1467	T33	530	"{""unit"": ""participants"", ""mods"": [""IsCount""]}"
S0022399913003358-943	11	MeasuredEntity	1468	1480	T34	participants	"{""HasQuantity"": ""T33""}"
S0022399913003358-943	11	Qualifier	1481	1508	T36	(50% with chronic tinnitus)	"{""Qualifies"": ""T34""}"
S0022399913003358-943	12	Quantity	1482	1485	T37	50%	"{""unit"": ""%""}"
S0022399913003358-943	13	Quantity	1533	1537	T40	[22]	"{""unit"": ""citation""}"
