docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167610512002292-3305	1	Quantity	75	81	T1	1.0 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	1	MeasuredEntity	82	87	T2	plate	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	2	Quantity	105	112	T1	6.35 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	2	MeasuredEntity	82	87	T2	plate	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	2	Qualifier	120	150	T4	typical of a clay roofing tile	"{""Qualifies"": ""T2""}"
S0167610512002292-3305	3	Quantity	172	177	T1	12 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	3	MeasuredEntity	82	87	T2	plate	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	3	Qualifier	199	235	T4	rather heavy for a typical roof tile	"{""Qualifies"": ""T2""}"
S0167610512002292-3305	4	Quantity	358	364	T1	35 m/s	"{""unit"": ""m/s""}"
S0167610512002292-3305	4	MeasuredEntity	344	348	T2	wind	"{""HasProperty"": ""T3""}"
S0167610512002292-3305	4	MeasuredProperty	349	354	T3	speed	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	4	Qualifier	301	325	T4	uniform inflow condition	"{""Qualifies"": ""T3""}"
S0167610512002292-3305	5	Quantity	366	374	T1	126 km/h	"{""unit"": ""km/h""}"
S0167610512002292-3305	5	MeasuredEntity	344	348	T2	wind	"{""HasProperty"": ""T3""}"
S0167610512002292-3305	5	MeasuredProperty	349	354	T3	speed	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	5	Qualifier	301	325	T4	uniform inflow condition	"{""Qualifies"": ""T3""}"
