docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0038071712001010-918	1	Quantity	57	64	T1	< 0.001	"{""unit"": """", ""mods"": []}"
S0038071712001010-918	1	MeasuredEntity	0	37	T2	AM fungal inoculum as a single factor	"{""HasQuantity"": ""T1""}"
S0038071712001010-918	1	MeasuredProperty	55	56	T3	P	"{""HasQuantity"": ""T1""}"
S0038071712001010-918	2	Quantity	220	230	T4	9.9%–16.2%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0038071712001010-918	2	MeasuredEntity	157	175	T5	individual inocula	"{""HasQuantity"": ""T4""}"
S0038071712001010-918	2	MeasuredProperty	196	218	T6	levels of colonisation	"{""HasQuantity"": ""T4""}"
S0038071712001010-918	2	Qualifier	244	267	T7	irrespective of species	"{""Qualifies"": ""T4""}"
S0038071712001010-918	3	Quantity	238	242	T8	7.01	"{""unit"": """", ""mods"": []}"
S0038071712001010-918	3	MeasuredProperty	232	235	T9	LSD	"{""HasQuantity"": ""T8""}"
S0038071712001010-918	4	Quantity	456	461	T10	25.4%	"{""unit"": ""%"", ""mods"": []}"
S0038071712001010-918	4	MeasuredEntity	403	454	T11	two-species mixture of G. geosporum plus G. mosseae	"{""HasQuantity"": ""T10""}"
S0038071712001010-918	4	MeasuredProperty	359	382	T12	percentage colonisation	"{""HasQuantity"": ""T10""}"
S0038071712001010-918	5	Quantity	514	519	T13	23.8%	"{""unit"": ""%"", ""mods"": []}"
S0038071712001010-918	5	MeasuredEntity	480	512	T14	combination of all three species	"{""HasQuantity"": ""T13""}"
S0038071712001010-918	6	Quantity	225	230	T16	16.2%	"{""unit"": ""%"", ""mods"": []}"
S0038071712001010-918	7	Quantity	220	224	T19	9.9%	"{""unit"": ""%"", ""mods"": []}"
S0038071712001010-918	8	Quantity	794	798	T22	7.5%	"{""unit"": ""%"", ""mods"": []}"
S0038071712001010-918	8	Qualifier	745	792	T25	when G. mosseae and G. intraradices were paired	"{""Qualifies"": ""T22""}"
S0038071712001010-918	9	Quantity	875	880	T26	14.2%	"{""unit"": ""%"", ""mods"": []}"
S0038071712001010-918	9	MeasuredEntity	845	873	T27	G. intraradices individually	"{""HasQuantity"": ""T26""}"
S0038071712001010-918	9	MeasuredProperty	931	943	T28	colonisation	"{""HasQuantity"": ""T26""}"
