docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-5033	1	Quantity	45	55	T1	near 1.4Rp	"{""unit"": ""Rp"", ""mods"": [""IsApproximate""]}"
S0019103512004009-5033	1	MeasuredEntity	4	19	T2	H/H+ transition	"{""HasQuantity"": ""T1""}"
S0019103512004009-5033	1	Qualifier	20	37	T3	in the MC09 model	"{""Qualifies"": ""T2""}"
S0019103512004009-5033	2	Quantity	174	179	T4	2–3Rp	"{""unit"": ""Rp"", ""mods"": [""IsRange""]}"
S0019103512004009-5033	2	MeasuredEntity	142	157	T5	H/H+ transition	"{""HasQuantity"": ""T4""}"
S0019103512004009-5033	3	Quantity	380	387	T7	30 nbar	"{""unit"": ""nbar""}"
S0019103512004009-5033	3	MeasuredEntity	388	393	T8	level	"{""HasQuantity"": ""T7""}"
S0019103512004009-5033	3	Qualifier	394	409	T9	in the C2 model	"{""Qualifies"": ""T8""}"
S0019103512004009-5033	4	Quantity	413	419	T10	3800 K	"{""unit"": ""K""}"
S0019103512004009-5033	4	MeasuredProperty	361	372	T11	temperature	"{""HasQuantity"": ""T10""}"
S0019103512004009-5033	5	Quantity	428	434	T12	1000 K	"{""unit"": ""K""}"
S0019103512004009-5033	6	Quantity	549	555	T13	1 μbar	"{""unit"": ""\u03bcbar""}"
S0019103512004009-5033	6	MeasuredEntity	544	546	T14	p0	"{""HasQuantity"": ""T13""}"
S0019103512004009-5033	7	Quantity	567	573	T15	1300 K	"{""unit"": ""K""}"
S0019103512004009-5033	7	MeasuredEntity	562	564	T16	T0	"{""HasQuantity"": ""T15""}"
S0019103512004009-5033	8	Quantity	697	702	T17	3.4Rp	"{""unit"": ""Rp""}"
S0019103512004009-5033	8	MeasuredEntity	669	684	T18	H/H+ transition	"{""HasQuantity"": ""T17""}"
S0019103512004009-5033	8	Qualifier	704	734	T19	in agreement with the C2 model	"{""Qualifies"": ""T17""}"
S0019103512004009-5033	9	Quantity	1026	1030	T20	2–3%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0019103512004009-5033	9	MeasuredEntity	986	1009	T21	H Lyman α transit depth	"{""HasQuantity"": ""T20""}"
